,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-2.3132712072427522e-07,0.00013090534734138816,-0.011211939562158442,1.4833594686310638,3607,9.558595250805807e-10,1.77159833387905e-09,3.48676348252912e-09,3.3271285301704936e-09,6.522816901917159e-09
ch1,-5.448498141152779e-07,0.00013132026507770925,0.43383169408687555,1.0337310934747643,1742,2.873177726069836e-10,3.062562578638601e-10,5.583766075597885e-10,3.6412671442511044e-09,1.0581827225506488e-08
ch2,-8.188887989935433e-09,8.029337916020012e-05,0.1065920787409263,1.9667300971805686,4221,8.845588317964549e-10,9.944104777142904e-10,1.8349513651860616e-09,8.408780208700879e-10,1.7090051855868367e-09
ch3,-1.9684223856604278e-08,9.724000593516826e-05,0.4483161694675759,3.8731986659392073,3002,6.103836326922426e-10,8.88084216801896e-10,2.586974759829118e-09,1.2543822920480653e-09,2.8805913883729544e-09
ch4,-1.7726420404357947e-07,9.534040490645708e-05,-0.2836052675033616,1.1829015652019361,2081,2.423652637671773e-10,3.034192263747508e-10,5.850777865558276e-10,1.9340397726823785e-09,4.941980680257339e-09
ch5,2.061864288297925e-07,0.00013028671023365413,-0.019894785715803495,1.204346056269003,2885,8.609299413159076e-10,1.057280295904303e-09,1.7133911130232188e-09,4.7109014280983005e-09,8.24017996170655e-09
ch6,1.8797831429922102e-07,7.31666550489372e-05,0.08297562954615234,1.717325241157602,3153,1.0785214391867745e-09,4.351294990695693e-10,8.060679869031346e-10,7.644510513728624e-10,1.973743299024013e-09
ch7,-4.404553432245544e-07,7.197203320637189e-05,1.2377446024926255,9.120771592728836,2455,1.0108387363360663e-10,1.8355700812708882e-10,4.1915457991537997e-10,7.082695364317028e-10,2.8862774342434883e-09
ch8,-7.934851279509413e-08,6.194007737426083e-05,-0.2799733375869406,3.22753252614893,3378,1.4901141399705145e-10,3.2173538540369287e-10,1.2215779949093062e-09,6.828403305044566e-10,1.1740812562784892e-09
ch9,8.571370964409335e-08,9.980627648407924e-05,-0.11989518462552241,4.130682648401272,5097,5.186218263102656e-10,1.5578758880348146e-09,4.934457087271332e-09,8.700556685889892e-10,1.6012054799942695e-09
ch10,1.1863809424981035e-07,8.333380642764361e-05,-0.6186204663686883,1.2865312662487778,1110,1.3262997295214987e-10,7.810978138580551e-11,4.057766173464383e-11,1.6282415890382398e-09,4.3022726550707606e-09
ch11,-3.429562686212984e-07,8.380364323127266e-05,0.8415051039236767,7.250943112200362,3054,1.4943428347835068e-10,5.158282928675383e-10,1.490829561823382e-09,5.70180042540983e-10,3.241581190485957e-09
ch12,7.069646092560055e-08,7.384037134575505e-05,0.238958155051644,5.690225478814982,4546,1.707450341846878e-10,7.747264998171895e-10,2.375021316637996e-09,5.546780251151112e-10,1.1900752189061863e-09
ch13,1.3672685840059144e-07,5.745816745294909e-05,-0.08920271376848693,3.080722033334987,3101,2.0752579581308288e-10,2.3310164904024876e-10,8.888062992188219e-10,4.959559234408228e-10,1.1682004648335963e-09
ch14,-3.5450482573752073e-07,0.0001583943418467798,0.1010619477118456,1.814227333153644,3783,1.2967538322201135e-09,2.128188877277997e-09,5.655582274973995e-09,4.623338628668064e-09,1.0471054514313154e-08
ch15,-1.907885306059677e-07,8.802122774944072e-05,0.09798057563700739,1.9060206292600164,2261,2.5663281512571367e-10,2.4411783686042107e-10,4.751092232850018e-10,1.3221165002463397e-09,5.089017224680895e-09
ch16,5.002439703650037e-07,0.00011130996934611258,-0.22944923977411014,2.266857694548185,2424,6.949121506881026e-10,4.715280811191031e-10,8.243040607086974e-10,1.9911314957544177e-09,7.791354532258031e-09
ch17,4.326101735623553e-08,5.9136624028707896e-05,-0.15070016207505052,2.056731861301385,1438,1.4582914516630478e-10,6.898461081719505e-11,3.4797875637146723e-11,5.940450193320633e-10,2.4852161189512958e-09
