,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-8.353600366395443e-07,5.793543859319261e-05,0.21575157714822976,0.887779895492244,516,5.436719551358745e-11,3.9339727925042885e-11,3.318838825894236e-11,4.2446857308269155e-10,2.0702410420334537e-09
ch1,1.561119253364231e-06,8.520119214904392e-05,0.38319369003657183,0.2207569894389989,318,1.1719481169044642e-10,4.145468770934684e-11,8.792150051954922e-12,1.3088137777217573e-09,4.888771859531989e-09
ch2,1.413022139191337e-07,3.4663295547241245e-05,-0.12696614188830105,2.012756178242431,960,5.537042621372399e-11,6.270594309310035e-11,4.978854335368993e-11,1.2217684431889457e-10,8.030441251688832e-10
ch3,-3.0262299565972183e-07,6.504639617393689e-05,0.14481159329720175,0.8120096779238519,320,1.299669808096445e-10,3.468269402508915e-11,7.980747915629251e-12,9.461028083451023e-10,2.22222087555961e-09
ch4,-8.304636001487541e-07,3.733765688027442e-05,0.09952610242489075,1.3787226777991846,430,5.685122535565488e-11,2.4384638358299166e-11,7.349053644733445e-12,2.4093287941012155e-10,8.671438925104301e-10
ch5,9.499468662294567e-07,3.3450753561156203e-05,-0.08970363169182316,0.9904727702535632,853,6.733537464340321e-11,4.601236767514221e-11,4.079346648641252e-11,1.41217829192244e-10,6.701034825806764e-10
ch6,-3.0777780247605855e-07,3.826787233413154e-05,0.39819833867960924,1.9336007963543267,761,4.4792520536565763e-11,4.4332900327669076e-11,3.079922554091757e-11,1.289929599284721e-10,9.183964425356018e-10
ch7,1.5501996953024247e-06,9.290921827435897e-05,0.3884856429882512,0.4366098721516294,320,1.3672951133088306e-10,4.9146631230211195e-11,1.6939817897436215e-11,1.436277918932997e-09,5.751168009718176e-09
ch8,-6.194744720245841e-07,4.205768319983496e-05,-0.0214324608425631,1.3188427339409312,552,7.097279320940716e-11,3.617587885713955e-11,1.1608162614669794e-11,2.3113084144728015e-10,1.1225088737521016e-09
ch9,-3.5518883310363204e-07,3.29507825097764e-05,-0.05523290226307392,1.7222567828526252,1201,6.819740731023651e-11,8.205957186561502e-11,7.630664569776451e-11,1.3572513746814401e-10,6.13701245487558e-10
ch10,-4.466556300781884e-07,3.4837400852144215e-05,-0.13057906398889962,1.794350922479099,535,3.5264233404451754e-11,2.0910849706498907e-11,5.875577967622982e-12,1.550047520275614e-10,8.927633835171251e-10
ch11,4.5000719698190175e-07,8.32736647959422e-05,0.643231765882968,1.8281590586010878,368,1.4218854022774088e-10,4.23120633226399e-11,2.2920486565549314e-11,1.3471968813815627e-09,4.374133834131846e-09
ch12,-2.084326354526458e-07,4.63899257242549e-05,-0.10893633470825718,0.46078635423639636,720,8.350777498443147e-11,6.88120896884335e-11,5.808922347783484e-11,2.497215301548982e-10,1.2740454430822422e-09
ch13,-5.986823429097523e-07,3.6803226733475954e-05,-0.25333963973582,2.894796806204833,633,3.7202004135685555e-11,2.4147187669324954e-11,9.97116668979592e-12,1.9627718358907934e-10,8.870419231517631e-10
ch14,3.534158889855194e-07,3.889974735676459e-05,0.3849775040663382,1.8583740919743486,819,9.519523072551872e-11,5.415712240030256e-11,5.15719866718585e-11,1.454042756491809e-10,7.846689545466678e-10
ch15,-6.613160700984516e-07,3.7218500681089845e-05,-0.19056070661125535,2.5412951819228597,539,5.78153565324679e-11,2.6212897074094452e-11,8.144615155880867e-12,2.3130779532962178e-10,8.113399163976204e-10
ch16,1.0497555529561823e-07,3.288766551705444e-05,0.44991430087782597,2.4707091834109507,839,6.46683505765815e-11,3.218101075333512e-11,1.7239453831436532e-11,1.3535332699550023e-10,6.661337524826556e-10
ch17,3.7729302336185355e-08,0.00012136686947248425,0.911697915053003,6.074274127726476,204,4.8645914621107835e-11,3.447787679710329e-11,9.664787731981706e-12,3.9641132301656884e-10,1.013914557913898e-08
