,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-3.287318155666783e-07,0.00016463655509972458,2.0337590202132048,7.852343519690775,484,1.5751232346741697e-09,1.3344514092393946e-09,4.443454990013404e-10,2.4405111685626177e-09,2.2307293480016754e-08
ch1,6.056708436760613e-07,9.822800861912868e-05,0.6978705680209609,5.567270881454483,418,2.819142738071216e-10,3.6246567497155554e-10,1.3412382556984698e-10,1.1546195841650778e-09,7.599017806621134e-09
ch2,3.7005019704181863e-07,8.132815763903082e-05,1.418091946958648,7.894661002832008,442,2.6227622111364635e-10,2.9144610959350866e-10,2.8077243695091598e-11,1.4900161321571145e-09,4.591813849961154e-09
ch3,-3.675293230289147e-07,6.59349300698444e-05,0.22231612676248125,6.363806649958425,434,1.5019766914568013e-10,7.113243382373375e-10,3.6559842724782193e-10,2.431279145420895e-10,2.6342580718785138e-09
ch4,-6.392777204719665e-07,0.000262183814963156,1.1959333039522273,3.8074972065743866,311,9.30020293136736e-10,8.9610117395797e-10,9.930994493949311e-11,2.5274697029944568e-09,6.696359357706386e-08
ch5,3.377526669438993e-07,7.725548408989513e-05,0.8373481147943355,5.766102096725627,431,2.2819188964378414e-10,2.7286736054250913e-10,3.289735640475215e-11,1.3866064703626738e-09,4.14835404444419e-09
ch6,3.0288599170138547e-07,7.101715775980839e-05,0.3524967684107164,4.8978476506518005,455,2.3573540387140724e-10,1.345192456592662e-10,2.5052929358714974e-11,1.1621963637720916e-09,3.3976862343137788e-09
ch7,8.016968518417047e-07,0.00017919613558607577,-0.7265010052991139,5.910289754757857,474,6.535877952601928e-10,1.862912224291626e-09,6.599268493308058e-10,1.825141540619952e-09,2.8826263214075577e-08
ch8,-5.672269269523493e-07,0.0002519279123024725,1.3060756268927485,4.002716489848069,345,2.5942640843890927e-10,6.00282639620295e-10,9.023030210189217e-11,1.9901436755994295e-09,6.387644323008102e-08
ch9,-2.1181680566267467e-07,8.1294610184933e-05,0.9331552954369257,3.9721358943313083,468,1.6816407327995262e-10,8.633332169324062e-10,4.39266257541489e-11,4.049277188459592e-10,5.089453843144324e-09
ch10,-1.6866183711520503e-08,0.0002874834867221143,1.1823312286301861,3.4438390042528635,285,5.356656123391267e-10,4.793496876271099e-10,8.178958244607825e-11,2.5775234705278735e-09,8.268041565685327e-08
ch11,4.134304778871027e-07,0.00015406507168982936,-0.15173625305066393,6.584830228149308,379,1.0609065418639726e-09,4.785290394690418e-09,4.705885290222202e-10,8.324085248413798e-10,1.730149373271341e-08
ch12,-2.1703140223057228e-07,0.0001442141907109158,2.4604627770549587,10.594318676635442,474,1.164091094526369e-09,8.965163457119899e-10,2.862966509013672e-10,2.12831781832556e-09,1.701855487326612e-08
ch13,-1.783317091857397e-07,7.876468096643772e-05,1.5529300723626929,6.683864467332061,434,2.0587376451239117e-10,5.551890876172487e-10,2.0575787602204856e-11,4.4493362958618415e-10,5.029309106935912e-09
ch14,-3.3460791376359695e-08,0.00014496462991484297,1.0152852233017575,4.4305172313187295,459,5.184415943778714e-10,6.118427058888688e-10,2.1500822077416797e-10,8.239857358910062e-10,1.957365515065529e-08
ch15,-7.646112322947271e-07,7.142567841498192e-05,0.8462805879771221,5.626035283724947,426,3.588575425471747e-10,1.5673729842766357e-10,1.4232306706280819e-11,5.283409784974436e-10,4.213308917317828e-09
ch16,4.179399791510271e-07,7.366526383629998e-05,0.7826147970650255,6.104456670315029,430,2.4688471764257353e-10,2.3171046561915893e-10,2.1665967485945687e-11,1.2543552769078778e-09,3.6791163058121474e-09
ch17,-3.246869875506523e-07,8.160374646353185e-05,0.49978885530792067,3.9176148392394587,327,4.5445690166318677e-10,1.3627528708810047e-10,1.1447078875495783e-11,9.536064176588032e-10,5.118571535092132e-09
