,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,2.5948513913635695e-07,3.5838683027353804e-05,-0.03978232097756864,1.8551402866086804,1230,8.408803240833014e-11,1.7246881969295308e-10,1.193326302115215e-10,2.397216344809078e-10,5.082032746957985e-10
ch1,7.897160180970997e-09,3.1359482906965625e-05,0.11145960687624491,1.788811783553145,987,5.063691667802145e-11,9.804299436611336e-11,5.27043208746893e-11,2.076087867300811e-10,4.407179344010484e-10
ch2,-3.572974596916235e-07,4.82795605663112e-05,0.22191105903988645,5.703960372709799,1122,1.1828757731053948e-10,3.4951828511823705e-10,4.877674983548512e-10,3.611021156721635e-10,8.489463662086295e-10
ch3,1.0254760459234296e-08,2.46108291610085e-05,-0.15055286276983842,2.7921164657396895,1022,3.7940431998146835e-11,5.509242218125857e-11,1.7734573039179523e-11,7.684245364096607e-11,3.030598843088199e-10
ch4,1.001303850298516e-06,4.3649551410188135e-05,0.061950185309896974,2.014561363732531,1009,1.5326931809671335e-10,2.5429498379340693e-10,7.381725176118781e-11,4.6307248863488394e-10,7.96583722644488e-10
ch5,-1.224837309084931e-07,5.547116512794113e-05,-1.6089418274756415,19.398725643380175,933,6.070605161788623e-11,2.083558891955466e-10,3.9168078014304806e-10,2.800626768759394e-10,1.34464983736061e-09
ch6,-1.0343935581993735e-06,4.2091566639840654e-05,-0.24150772499766615,1.986251435686322,1008,1.0703652710759055e-10,1.6079542188206835e-10,6.796025173055386e-11,3.95758469022285e-10,9.177464957809442e-10
ch7,3.4008709596397354e-07,3.6873592010396086e-05,-0.13272697903498365,6.3814556151478445,1001,6.662331700791629e-11,1.9151958194972635e-10,7.29547948910989e-11,2.0527156448401538e-10,6.649187728533737e-10
ch8,5.570894092790151e-07,5.1682172946221164e-05,0.31718657181976206,3.6788240718482585,1075,1.5600138607632625e-10,4.1187529954555646e-10,6.304300772847993e-11,9.419922497015076e-10,1.073668615397719e-09
ch9,-4.908182901220899e-07,5.420619437338958e-05,-0.2065197447085797,4.4770675849999435,1455,1.5148719033533892e-10,6.031102698474536e-10,6.502049091255527e-10,2.8343864632067e-10,7.986265474516734e-10
ch10,8.125437296693196e-07,3.7217508620535533e-05,0.03410432409948333,1.9090581804624875,921,1.5785306789150016e-10,1.5620719072555782e-10,2.2513109742189213e-11,3.330928956430983e-10,5.932344318460786e-10
ch11,4.257057452232958e-07,3.169565078864134e-05,0.0017086334449678536,4.174956173428891,1046,4.0326945068832205e-11,1.0737490230734207e-10,4.2941833001222574e-11,2.2413208451115938e-10,4.441511720255524e-10
ch12,-9.751469737296075e-08,4.316684946667819e-05,0.05457701330429506,3.1190380719236934,1490,1.3301681158992218e-10,3.2097757474315413e-10,3.565219691619652e-10,2.6481750706408857e-10,6.379938127493801e-10
ch13,-3.674601435493531e-07,4.933120924138926e-05,0.2554403367469216,2.866752924602915,963,1.3178985867473417e-10,3.4776717593832526e-10,4.6260495159865906e-11,4.3709891137394537e-10,9.535321918472547e-10
ch14,-3.0855380558015084e-07,5.773168861499252e-05,1.392204619921028,21.37063819677988,1176,7.774559295359492e-11,2.7254415220024966e-10,3.6298597297425124e-10,2.572267820432109e-10,1.284648941696822e-09
ch15,-6.383139746128557e-07,3.973539063527289e-05,-0.07653763376897312,1.1007894071609483,841,8.591377288541175e-11,1.6905016967300034e-10,2.8714972676484607e-11,3.2820673566080076e-10,6.331185782340107e-10
ch16,-5.327664995733463e-07,4.041960583856032e-05,-0.5770661540658348,5.958503708156648,824,4.154197098371215e-11,6.912431489838211e-11,3.381396670449059e-11,1.70922725201431e-10,7.405232204494342e-10
ch17,-2.6787933178572586e-07,3.712876487548508e-05,-0.17542886728563892,1.1610953474604733,922,9.611817234782358e-11,1.6129478681058145e-10,2.514849421774489e-11,2.3251263421581007e-10,6.157014248382536e-10
