,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,3.120207832507148e-08,0.00015916245769616235,0.2928860882770276,2.8825712272322788,392,1.2353554271899263e-09,1.0017752878618623e-09,1.3020224336211554e-10,4.2059130634828076e-09,2.0505223693140222e-08
ch1,-6.14649177312301e-07,9.653058016715999e-05,0.07125090806297381,3.368737361627815,394,4.414909407579812e-10,4.808873640233432e-10,7.178060901177147e-11,1.2131908980030593e-09,7.926810864651219e-09
ch2,1.8500187756984134e-07,0.00010474345676410294,0.35319323442310474,3.626883580767177,408,5.476270389740316e-10,2.769770533531772e-10,2.3816632492826476e-11,2.148748894824723e-09,8.244495827438347e-09
ch3,-4.939341392341314e-07,0.0001276546223564079,0.8515587133288144,3.698612043802525,410,6.869825057964425e-10,6.55093477822832e-10,8.864897176078822e-11,1.7589255540109416e-09,1.3773774175402501e-08
ch4,-2.778774349342676e-07,0.0002472209708353272,0.4782678297374643,1.7966269210755321,365,9.454308524451386e-10,5.582028856299987e-10,3.8527275254789186e-11,5.994465187885712e-09,6.037532452231656e-08
ch5,9.848948560264637e-08,6.579521998542936e-05,0.3386686251012075,5.262495555506572,468,2.8395488087978326e-10,1.526967749107354e-10,2.1175370883622417e-11,8.992666356802626e-10,3.0083806701735088e-09
ch6,1.2579691355563588e-07,8.417849433221502e-05,0.40994923090155816,3.671181102726414,400,6.753566112156247e-10,2.8133072663484237e-10,2.2078868983260856e-11,1.350863561067813e-09,4.9146800492767565e-09
ch7,5.831344074516485e-08,0.00017209990531459813,-0.9274355822703505,2.5055060935130005,381,1.6367098635585362e-09,1.7595952637246425e-09,2.878297037459355e-10,3.947312313712138e-09,2.4380969665538634e-08
ch8,-1.8318998814831213e-07,0.00031870027130337787,0.9000536494787208,2.05679176857348,327,1.816306963754705e-09,1.4334773111501836e-09,9.420636344212679e-11,1.0968156650164384e-08,9.772297495392237e-08
ch9,-1.1060775106035192e-08,5.7721708285276125e-05,-0.1707627496887017,6.8556568107412765,490,2.6360717464481543e-10,4.1771825867452225e-10,1.8361784509165043e-11,4.862587127386742e-10,2.0939564039160473e-09
ch10,2.338814502804927e-07,0.00027308976325486704,0.5694900158600372,1.7761245052457104,313,9.99712150943531e-10,4.4334553153726023e-10,3.116679309357581e-11,7.023664773116271e-09,7.431985552169312e-08
ch11,-2.224661061416907e-07,0.00016193668283914545,0.9900922556017115,3.6163242049892874,437,1.833219465742457e-09,1.9242370807152674e-09,5.187521663960804e-10,2.3487602299187866e-09,2.1714484009171038e-08
ch12,-2.1867475796580553e-07,0.0001457948788377441,0.78203679657334,5.164217725397586,534,1.215603821155149e-09,8.537641050354037e-10,2.767192725352729e-10,5.080174286641932e-09,1.524536686134615e-08
ch13,-2.7904930439616056e-07,6.6983584097915e-05,0.4415597785985603,3.9696001212948078,554,3.3258561314621834e-10,1.7940287203054672e-10,1.8185947070188573e-11,1.1768425047522267e-09,2.9271893244030873e-09
ch14,-9.343802081832819e-08,9.633472159942456e-05,0.3990594236439616,3.1310084323602387,399,3.7057793378504376e-10,2.906709355978993e-10,2.437308241475115e-11,1.0487454304381218e-09,7.94260170328595e-09
ch15,2.5805004286679683e-09,8.148806908975841e-05,-0.09040964757762261,3.211559273499283,445,5.85566034125398e-10,2.106545723181226e-10,1.7644410177879083e-11,1.099050659372778e-09,5.1955834763458574e-09
ch16,4.305729274221106e-07,8.071514672530605e-05,0.5799137751052394,3.1435521023735093,406,3.6052359235791786e-10,2.3685625387051865e-10,2.4755525086194083e-11,1.2827075540615834e-09,4.814270965066194e-09
ch17,-8.150464114015135e-08,9.851488570105247e-05,0.4117091944316618,1.7646328216622527,347,6.394276037731165e-10,1.79331488063319e-10,1.3596697660119384e-11,1.5632351648877987e-09,7.760803010359257e-09
