,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-7.565202534230467e-07,0.0002648021409827629,0.3401046915109023,1.0369988826576693,1225,1.55085579840009e-09,1.673817214333047e-09,6.138665627716577e-10,1.109788853337454e-08,5.391405141211156e-08
ch1,2.352068064623479e-07,0.00019268539940182054,-0.43297187262392883,1.8079365016096212,1646,1.0838074169442783e-09,1.4600269149893804e-09,5.59646899711371e-10,5.463994956253595e-09,2.7561202507680552e-08
ch2,7.38205092657885e-08,0.0001257201416821344,0.0651353904061301,1.584678440054546,2371,4.5167025141861137e-10,1.5460769493671778e-09,1.4346321541138437e-09,2.2756454803064446e-09,9.904180446016236e-09
ch3,1.16047721140583e-06,0.00014493147792539435,0.4350968481322414,1.861177859102452,1578,8.534299592318239e-10,1.0052565045352663e-09,4.2029187070381444e-10,3.6277895617513693e-09,1.4134078147502138e-08
ch4,4.865374710390162e-06,0.0005461396472698738,0.10795689521763298,0.21186852756913765,1893,1.9496790241168986e-08,2.212663573772476e-08,1.0818653277527004e-08,5.656755225308275e-08,1.7103079119858118e-07
ch5,1.1728280873995988e-07,0.00012726307029033916,0.15719349558134302,1.7085060888388375,2319,7.937625097756078e-10,1.8803205375308997e-09,1.1604864040158838e-09,2.728836984270961e-09,9.462283445006234e-09
ch6,-1.2773572366195088e-07,0.00011449347330759336,0.0023442072644763315,0.9267296740601374,1254,4.0063217036924364e-10,2.5330215150649727e-10,1.0162377902915124e-10,2.3021061904923336e-09,9.812625552933929e-09
ch7,8.693406870512395e-07,0.0002582566776320461,-0.0047340725473061975,0.8171332530540663,1524,1.2210885996088275e-09,1.9605599353147107e-09,9.9772736049951e-10,6.1432088865404186e-09,5.426662937228515e-08
ch8,2.6952244176825612e-08,0.0003054203385124485,1.0325546443944817,3.554330130384006,1420,1.1445392382418745e-09,1.2226780235220757e-09,3.574173475808663e-10,5.889355009936581e-09,8.498088692967173e-08
ch9,-3.4999005128571586e-07,0.00011431976823761048,-0.06740530384390166,1.8821533611828425,3018,5.371221670031359e-10,1.549905887250662e-09,1.3593938429117553e-09,1.6869816965488152e-09,7.631460325629389e-09
ch10,-4.430870298891101e-08,0.0002824444468286909,1.083998442851211,4.680938135390366,788,1.2755454470772293e-09,1.0173831988896885e-09,6.904568394139012e-11,5.5096155996729585e-09,7.181105941777854e-08
ch11,2.951266898576985e-07,0.00022131373891535726,0.2748578037510804,1.3972216312065058,1508,9.50744585222668e-10,1.9433658915026776e-09,5.800683757688715e-10,3.373424190086065e-09,3.976022627942425e-08
ch12,2.866025078683063e-07,0.00015980716964978062,0.50718880132221,3.582745443986857,2365,1.0331268625204849e-09,1.0436594131597883e-09,6.430109262966795e-10,3.2801358991004764e-09,1.912127857313093e-08
ch13,-4.3106193508408144e-07,0.00011510028840074754,0.14550721278039794,1.3315671707629697,1070,3.403655218598948e-10,2.4432484560019343e-10,3.9701073952311204e-11,1.8210513429569412e-09,1.0643320843149534e-08
ch14,-2.4641523196071696e-07,0.00017574119382666586,0.14029315798431166,1.482927046734229,2026,9.701439643956233e-10,1.946440479214918e-09,1.079545971703307e-09,4.179611093497324e-09,2.2003181881135486e-08
ch15,-4.618717492354371e-06,0.0005340263157996891,-0.0072166291136361955,0.24586516260555014,1997,1.894040906872992e-08,2.1115830482619515e-08,1.0541414857254421e-08,5.8380815664477206e-08,1.5668525104649564e-07
ch16,-2.039538253260368e-07,0.00017420786309811908,0.27815626925568476,1.3996588204758105,1287,1.0745150786232531e-09,8.961110042939385e-10,1.7730912444741e-10,4.491125778586494e-09,2.3579048925870364e-08
ch17,2.2541520972293974e-07,0.00015104585438562544,0.29076314695776634,1.2486007188838846,799,6.153935577766622e-10,4.996341483465674e-10,3.8938808747959574e-11,2.7095586785138805e-09,1.8578433260641592e-08
