,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-1.7790166894196886e-07,4.4025562672153756e-05,0.31043435061409147,3.077598159839299,835,3.7023332375779314e-11,5.713003547576419e-11,9.301125355203562e-11,1.7413274854033977e-10,1.2231956522548728e-09
ch1,4.636965142064435e-07,5.4643697877205506e-05,0.19098656523018104,3.124357774548316,448,9.44114640801047e-11,2.925326369735413e-11,1.107380166957319e-11,3.719257319156774e-10,2.2264301846860126e-09
ch2,-8.513733043119525e-08,2.5716227481623588e-05,-0.08454886543616716,3.2229585774987317,1261,2.410262686316964e-11,5.649391353737316e-11,5.0331742336833225e-11,5.6684099761198256e-11,3.383275967552766e-10
ch3,3.841891598104036e-07,5.914168416511161e-05,0.32460974893666084,2.9645997048483537,627,1.0387433184536662e-10,3.5228020375285406e-11,3.230104333405004e-11,4.1628418428724583e-10,2.264949154236478e-09
ch4,-7.746903927582587e-07,3.4549099596739016e-05,0.1884161570823682,2.610848286002974,616,3.52684950184023e-11,2.1840581069700208e-11,9.262333160339299e-12,1.5092537679079881e-10,8.20589537187639e-10
ch5,-3.5465650460037123e-07,2.940050637352076e-05,-0.19588395228907307,2.6219985797914793,1066,5.285055630603347e-11,9.236737635345311e-11,7.69653902986227e-11,7.998881784735017e-11,4.153379357026682e-10
ch6,-3.17522126266658e-08,2.889100853104144e-05,0.21371883528224897,2.6784467736092763,1057,2.3084031698549074e-11,3.941131160439623e-11,3.354759926112729e-11,6.798469387746011e-11,4.2664602650332285e-10
ch7,3.1907547494880196e-07,6.351549316067586e-05,0.598184560658875,3.3582169068387318,451,1.4975231350451013e-10,3.8155554794397616e-11,1.762776285135786e-11,4.881647838980794e-10,2.8405003570555474e-09
ch8,-6.6365191229287e-07,3.3675306269016535e-05,-0.046596485092884304,1.8018017842513565,596,5.299456748891545e-11,2.7563044348042934e-11,1.0639655335624026e-11,1.4353625358730478e-10,6.759539726236855e-10
ch9,-2.6876079732995116e-07,2.8088265586411603e-05,0.21912207303952078,7.051040610568613,1255,3.153211483294323e-11,8.989628793517123e-11,1.2033916162068825e-10,7.446909384148044e-11,2.997896647344197e-10
ch10,-6.216654127807388e-07,3.1399990615899466e-05,0.1760873763014366,4.323747940010531,658,2.4498502286217143e-11,1.7011881817115626e-11,5.316584548859896e-12,1.1825426518688456e-10,5.797525699864771e-10
ch11,2.5107678404083956e-07,5.0174470139402124e-05,0.8517619166221774,3.802212476122363,479,1.445501411906865e-10,3.349385907140561e-11,1.978291228623897e-11,4.3556738111822715e-10,1.661759737170604e-09
ch12,-5.549695727399948e-07,3.708594827196766e-05,0.04871725209567122,2.290026394691324,694,4.1376005621858136e-11,5.7594981561471573e-11,7.475558330248468e-11,1.3328059599041681e-10,8.103446077289447e-10
ch13,-2.943189229366498e-07,2.777196510452078e-05,-0.24888154144306493,1.9471748441786332,663,2.3299589218866282e-11,1.723799597435622e-11,8.111275714000004e-12,1.0596650377363986e-10,4.098670461141331e-10
ch14,-8.944060405754816e-07,3.534107093831902e-05,0.26072707427236735,5.452256144613763,1004,3.5765538649357576e-11,1.0686111258556558e-10,1.6601618396675288e-10,8.47844643003886e-11,5.59036683474138e-10
ch15,-5.584298780800026e-07,2.753537827439144e-05,0.19351160874636905,2.40611794311551,762,2.3690355131822096e-11,2.014254770738333e-11,7.76669300479104e-12,8.640441585563969e-11,4.2702930136254846e-10
ch16,-1.6574000686568876e-07,3.0066776624504625e-05,0.18091712328103107,3.681379923777823,975,5.1870178922683135e-11,3.795247410658105e-11,2.0855492836488406e-11,8.506050735381035e-11,4.4828948229291273e-10
ch17,-8.187682880076416e-07,5.5696850845184574e-05,-0.032780611987649394,8.078713732891309,447,3.466249687987249e-11,3.1503033635326714e-11,9.12225271793104e-12,3.124402837241244e-10,1.926914543597152e-09
