,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-4.796518906079006e-07,0.00015613687082372354,0.6131287940745809,5.082524107186458,519,1.779339922720084e-09,1.1846157924073088e-09,1.8137507712364165e-10,5.940174495634185e-09,1.60083484271084e-08
ch1,-3.7914562455597857e-07,9.369123418296101e-05,-0.36196473023315373,6.578967730020166,570,2.853336446099384e-10,5.14848005845602e-10,1.591196732391405e-10,1.2076461888869963e-09,6.924290135169646e-09
ch2,-3.2678037235744964e-07,9.044866616697384e-05,0.9117923167789764,4.570872127794233,647,9.827945110617332e-10,4.6425509745139304e-10,3.2754182010647786e-11,2.2540344956753295e-09,4.702457247479023e-09
ch3,-2.4031481785193e-07,0.00011797213769003056,0.6331016507317998,4.571721678229317,606,1.020286521212218e-09,1.294552840222443e-09,1.1954606971413774e-10,1.843660940986639e-09,1.002345877118593e-08
ch4,-2.1390528090331174e-07,0.00023521876111842513,0.8962135820948809,2.833282303867473,467,1.2857287786505475e-09,8.222023170404678e-10,5.986239021738445e-11,8.624447380162403e-09,4.716765410090551e-08
ch5,-4.841042255117391e-07,6.279167822668696e-05,0.6392034585877765,4.050636423295186,608,3.6332730104421357e-10,2.1899303880195772e-10,2.7580917242909193e-11,1.322616076041491e-09,1.965400822303619e-09
ch6,-2.607552714389748e-07,7.248243401774358e-05,0.6492087189321271,3.740867522878357,700,8.111430508452835e-10,3.150840065474596e-10,2.553033852820252e-11,1.4969489409805117e-09,2.8258599128767243e-09
ch7,-3.9929914871311377e-07,0.0001779227362811461,-0.6003779320227104,2.2512744598985828,598,1.8587182884022535e-09,1.0601473397200947e-09,3.6470787861204945e-10,4.565032156816811e-09,2.5559118889126635e-08
ch8,-2.89706392842576e-07,0.00032951599159483397,0.9591687553146063,2.0723891336992626,434,2.4971807913403327e-09,1.965540324428125e-09,7.29439882705098e-11,1.497473856154154e-08,9.594963196962853e-08
ch9,-6.456902863407663e-08,6.361144528460781e-05,-0.82601147049588,4.965898765407971,697,2.7284028842057204e-10,8.232274002587697e-10,3.7278846251595144e-11,7.671017717505254e-10,2.2316987969788337e-09
ch10,-3.4899747577267824e-07,0.0002726605036705663,0.850761779554715,2.218035161366071,418,1.3688109304783786e-09,7.424591923801849e-10,2.7251741308775226e-11,1.0182338784601089e-08,6.621947987919977e-08
ch11,-1.8531868077340336e-07,0.00014915006664196223,0.2544416234656741,3.2350825544921165,640,2.1222669371235294e-09,3.3048464417052226e-09,5.758067846603909e-10,2.9244213490637707e-09,1.4452563228921576e-08
ch12,-5.615668256439083e-07,0.00017309406439542264,1.2296960618623551,3.8454926841786694,606,1.5060432978411764e-09,1.2239126564275842e-09,2.4474685001446226e-10,5.422621504474179e-09,2.366588686322378e-08
ch13,-1.7561645175470604e-07,7.035093939276428e-05,0.19376190648460262,2.8850025247052553,686,2.8264995212331e-10,2.0775274177861325e-10,1.703498351792638e-11,1.4927311863925675e-09,3.2199176774798336e-09
ch14,1.1380826785517107e-07,8.002651191338959e-05,-0.07383544877763606,13.707038828319746,579,4.568345994160481e-10,3.8395594674894366e-10,4.933145271697682e-11,1.409915920212643e-09,3.769796177804454e-09
ch15,1.075014817681319e-07,7.611420820023716e-05,-0.1886794402666737,5.869064875842206,598,7.925428806746026e-10,3.807202817536911e-10,2.862443125531064e-11,1.6657790909652431e-09,2.993820411965735e-09
ch16,-6.169511922711314e-07,7.78097692465869e-05,1.274782200323609,6.99974419348964,574,4.976525133902755e-10,2.878666693519437e-10,3.1765954074200235e-11,2.1796002998890092e-09,3.087771178968694e-09
ch17,-1.4298349618233584e-07,0.00010037060337635611,0.583302525805706,2.816856275653583,435,1.0974359885856655e-09,2.815762321539824e-10,1.4939393508167027e-11,2.2257145514982627e-09,6.966902995046681e-09
