,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,4.1560301997026914e-08,0.0002187900545828498,-0.012471278837355174,1.4342238655224158,2646,6.165152320378956e-09,5.073809054064693e-09,1.1489209775962208e-09,2.3732232142463863e-08,1.1986952038410952e-08
ch1,2.6025972349432946e-06,0.0001310946035290467,-0.2021626522576604,1.562813889048079,1279,1.3119318776617365e-09,8.509977518138758e-10,2.0287132744148363e-10,4.6528692660332344e-09,9.059957926203111e-09
ch2,-3.70135398309475e-07,0.00010772999021694244,0.10851392640886842,1.5426633565477514,2372,8.073740092493606e-10,2.3653261019810923e-09,1.0584746547328448e-09,2.6563029788465447e-09,4.581230963565042e-09
ch3,2.380266093923606e-06,0.0001231496274505564,-0.1701817185057638,1.4464319403964598,1625,8.201107381444259e-10,6.819146705723047e-10,2.6296736516154467e-10,6.879144087176675e-09,5.810458734596148e-09
ch4,-2.74146819447447e-07,0.00020568478300887836,0.5631695200297802,4.248051032066417,1320,3.5098922479308938e-09,2.9435346853469975e-09,1.6288331806123897e-10,1.1750348063501533e-08,2.3412670890515248e-08
ch5,1.1072126616570983e-06,0.00020431373043042225,-0.007410154382932514,3.05413088079552,2662,5.872507611374417e-09,7.732079363077753e-09,1.490417823884559e-09,1.995045187129315e-08,7.0214172448758794e-09
ch6,-3.781945627537376e-07,0.00010687398867100195,-0.15257711176131183,0.7372010658337151,1318,8.926989427358662e-10,9.467282488297437e-10,1.0883570070010014e-10,2.5926769174685417e-09,6.594862194712396e-09
ch7,9.110959814164019e-07,0.00022657074279898174,0.38663486408672465,4.980673627981306,1166,1.0180091647821307e-09,1.076755328185883e-09,4.4591016248125284e-10,6.687304443212301e-09,3.939027341637975e-08
ch8,2.599810275426766e-07,0.0002112117175320008,0.3559208723702069,3.960023594686356,936,6.843234161957818e-10,3.358241708662401e-10,5.8018498164567824e-11,6.228341889402691e-09,3.457151296103414e-08
ch9,5.80240993650411e-07,0.0001538427018322155,-5.7969936065487004e-05,1.5786388996203478,2748,6.199931392967051e-10,2.257511711701369e-09,1.6939821531084457e-09,4.066780137156358e-09,1.4548873946625914e-08
ch10,-5.074784540343539e-09,0.00022298714546965204,0.21607559570552412,3.904378034664674,993,3.611526227621023e-09,1.6517899011326316e-09,5.4446380044859705e-11,8.508735006662462e-09,3.618714546678946e-08
ch11,1.925554048271754e-06,0.00012794964319632251,-0.039782562449672626,1.2130302792262286,1831,3.4322039503192864e-10,5.076996015836392e-10,4.26302622253713e-10,2.5589702626288476e-09,1.1070066820286627e-08
ch12,9.84575802692208e-08,0.00011031043418541988,-0.022698730209713528,2.150924098280546,3294,5.082710897354806e-10,1.0051239842402553e-09,1.123040352299442e-09,2.2488772180516094e-09,5.5180580801685984e-09
ch13,1.4236017383076254e-06,0.00011115367843830014,0.31565511445369954,1.684101732959542,1040,6.128145980018008e-10,3.756298931770595e-10,4.540371607255208e-11,2.9117008750907426e-09,7.731257776311466e-09
ch14,-4.10487351081629e-07,0.0002878692960920089,0.08520630947289405,2.1769036573392384,2914,5.5331616419603885e-09,5.81253113142469e-09,1.4802350684312888e-09,6.273954787976216e-08,8.38121509628643e-09
ch15,4.2631572006978875e-07,0.00016783924478956552,0.223491752259647,2.1904425232053226,1619,5.055403159478507e-09,3.6661861543958315e-09,1.6536815385804756e-10,1.4590916420786607e-08,5.178556682905956e-09
ch16,4.001417877458951e-07,0.0002472582879360236,0.699805708649548,2.3134206657842027,1544,7.4022579571678494e-09,6.145286727729005e-09,4.671108811797038e-10,3.535159891471286e-08,1.2340066359422225e-08
ch17,5.860792817588994e-07,0.00014329908708945958,0.09576886624536615,1.3850378779862664,1185,2.837778347164591e-09,1.9659122867375996e-09,7.366395430113667e-11,7.919948255430949e-09,7.633040525250973e-09
