,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,8.312587739856171e-08,1.3152657780269982e-05,0.41337520098301156,1.3068213956355095,1474,1.700739361353982e-11,4.549215044182603e-11,4.0442426786534674e-12,3.719634027277094e-11,6.294898657067489e-11
ch1,-3.0431696376676886e-09,1.0985816788042196e-05,0.18111668835234757,0.3950563627198771,1437,5.117854014704027e-12,3.5363640145754835e-11,2.208450621583947e-12,1.414724328431004e-11,6.502525474220165e-11
ch2,2.1118511157766014e-07,1.5083535414517953e-05,0.17490462143999555,0.7401219934784296,1218,5.781589468056027e-11,3.571599863929659e-11,3.4334732708676474e-12,6.158482790844853e-11,7.436521103090663e-11
ch3,1.830059928155089e-07,9.041190916011197e-06,0.009945122512489829,0.5162985778293954,1561,4.389212419453763e-12,2.7696428981709598e-11,1.8116786496398586e-12,9.672078425029238e-12,3.410732312780886e-11
ch4,7.535107007059436e-08,1.2281830239453917e-05,0.2591992247355954,0.57922946262341,1630,1.4448502953203705e-11,6.278884972434496e-11,2.4189251482393466e-12,2.1209442419484412e-11,4.706928200224751e-11
ch5,-1.5831911353233142e-07,1.5312452377548373e-05,-0.21257369739939008,0.6764597133375139,1154,3.4298694201759506e-11,2.959129016172121e-11,2.8033446072336632e-12,6.529136529709999e-11,1.0085717043412069e-10
ch6,2.3862271863151824e-07,1.694942236974219e-05,0.21004690000111625,0.6452990906489471,1080,7.297270142237345e-11,3.9506977865480924e-11,2.5047708206490014e-12,8.7767585905058e-11,8.844905828036859e-11
ch7,-1.5214915331218532e-07,1.532889504128822e-05,0.12204366325714971,0.396340468712431,1427,1.0633743367483515e-11,8.471020835365003e-11,2.850197064296965e-12,2.4860123119716847e-11,1.1885719992228633e-10
ch8,1.5681829983274858e-08,1.4586839334482612e-05,0.04066112765699015,0.25961604806320926,1693,2.110374680371142e-11,1.1591578145792159e-10,3.572496183526818e-12,2.6688062595830053e-11,4.2607369088187595e-11
ch9,-2.2461814723824835e-08,1.4421965023764534e-05,0.1721056180857948,0.5004080083973346,1257,4.818741545457823e-11,3.9994029347304215e-11,2.3113992513824284e-12,4.832358428647521e-11,6.688685304038509e-11
ch10,-3.728609607260098e-09,1.290072500864705e-05,0.2177233453205083,0.5224165667359593,1519,1.1471446394836729e-11,6.370080094452487e-11,3.1648224519338784e-12,2.17950520467891e-11,6.76843780675956e-11
ch11,-3.856841197204244e-08,1.1321933576874256e-05,-0.08862300788887904,0.5938906978185652,1495,7.273928424378057e-12,4.768492064016582e-11,1.912320237555296e-12,1.735887227670142e-11,5.190239147769884e-11
ch12,1.112372921496721e-08,1.2934231025650094e-05,-0.07883132692110038,0.2802198608860378,1565,1.5851251574549418e-11,7.02972196170131e-11,2.5967959451230934e-12,2.909555741581379e-11,4.58137197497926e-11
ch13,6.016069890277402e-08,1.128301223665596e-05,0.037884168799382834,0.33082773020556466,1446,2.046027190899259e-11,4.1340133841772274e-11,1.949870905809908e-12,2.763202279034398e-11,3.6079646404601065e-11
ch14,7.004974333173782e-08,2.3029471467052423e-05,0.8147551766775326,2.468675262136796,1132,5.801652423361099e-11,2.654267698856147e-11,4.705243113826726e-12,2.1415849204023977e-10,2.4494603441451296e-10
ch15,1.8359011016788573e-08,1.1690903550075385e-05,0.31425688084127756,0.8116580850719664,1356,2.147172605570196e-11,2.720223068328109e-11,2.190438269929645e-12,3.410050167275599e-11,5.458148114304779e-11
ch16,1.2147657557325527e-07,1.669573747711265e-05,0.13961307243841484,0.42341316513747307,1098,4.4075579234342916e-11,3.3158852955854064e-11,2.8225921723133687e-12,9.306825467165167e-11,1.1189183601440202e-10
ch17,8.957632890964716e-08,1.3545029133768387e-05,-0.0501471942742542,0.46360241610649444,1333,2.2605623326795036e-11,4.890630243101564e-11,3.206946556473031e-12,4.018163169535859e-11,6.989504425599637e-11
