,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-5.818595713434912e-07,9.940487252359607e-05,-0.001597303852540459,3.5086455087688444,1896,2.1002350151145757e-10,9.548232176638828e-10,2.513608258794089e-09,7.765364800288272e-10,3.3966158282868627e-09
ch1,-1.3113194223513096e-07,0.00010241494044986276,0.7976886997565993,2.619578959927283,960,1.582602100657017e-10,4.3094656156756116e-10,5.138860599085146e-10,1.1945024704355048e-09,6.28678816316108e-09
ch2,-9.552223965584011e-09,3.780232955958821e-05,-0.2569433450358097,5.499176246025371,1972,1.0888480537295531e-10,3.013934536915749e-10,3.229769762736147e-10,3.373059140338389e-10,2.9956874350375313e-10
ch3,1.447111690106759e-07,0.00011939277370265683,0.7288243364996118,3.6053806660724668,1336,2.2492676616512283e-10,7.457019044061755e-10,1.6064447043357924e-09,1.1200382850898514e-09,7.651205120110893e-09
ch4,-3.670930542723834e-08,4.479456593093087e-05,-0.22591016819767132,1.2589500225739991,1264,7.1379658982455e-11,1.1725019897384416e-10,1.680594726411516e-10,2.8610175902378363e-10,1.125179085601317e-09
ch5,2.14623483466271e-07,5.101206659653504e-05,-0.24940940338655898,1.1555751181824574,1557,1.1579277320843642e-10,2.7781354035283073e-10,3.3467554050168464e-10,4.374962736601783e-10,1.3336209508553512e-09
ch6,4.393791930722885e-07,3.357632364388323e-05,0.01598853965764889,0.5209579795293275,1817,8.027594075489985e-11,1.422073900700268e-10,1.9483425450505544e-10,2.1970441889961364e-10,3.830251439013341e-10
ch7,5.160699980334078e-07,8.942947822222702e-05,1.2768766682506734,5.637305399459105,1227,8.2300319782225e-11,3.949274208596118e-10,6.11800406489956e-10,7.118232579467061e-10,4.504534957395889e-09
ch8,-2.6920882331255837e-07,3.670644394888461e-05,0.011194085577343428,0.8897265760984232,1392,8.435809325727342e-11,1.6582381540980504e-10,1.8457656898366078e-10,2.101688592627956e-10,5.480892356271463e-10
ch9,-1.2660692025365073e-07,4.912858085302739e-05,-0.3563086603939444,4.559479158677761,2279,1.205419169852414e-10,4.397940446705407e-10,7.583135022277406e-10,2.507493403928406e-10,6.127564652130963e-10
ch10,-2.6456060458693756e-07,4.2355485550340274e-05,-0.3123855385035762,1.2409891921854665,564,4.3357252658932176e-11,5.0715034293073694e-11,4.150905437596375e-11,2.7018043150587475e-10,1.076378573565514e-09
ch11,1.1826462440954777e-06,9.828728807991347e-05,1.3326113389151826,6.6836721645376915,1487,1.0413715964432948e-10,4.603018366595268e-10,7.569452729601087e-10,8.028532028657675e-10,4.85961434765453e-09
ch12,-4.5661730727431283e-07,5.9395845539711106e-05,0.7981802940883537,6.2802003552767065,1892,9.724100350375435e-11,3.3143137803004725e-10,7.863125273488651e-10,3.405183914527929e-10,1.3220110210951533e-09
ch13,-9.521167951654954e-08,2.4239393811937368e-05,0.4878728426746583,4.707694563340761,1403,3.425951908626226e-11,7.357192653005638e-11,9.521001356359699e-11,1.1096938141044276e-10,2.0218296611392344e-10
ch14,7.327884693996186e-07,0.00010288566902913747,-0.36259410774028206,3.5413728928522117,1889,2.3165333255868738e-10,1.0799260646275704e-09,2.4234024664022385e-09,8.130649404777514e-10,4.922155117260962e-09
ch15,1.391263720333062e-07,2.985347032320017e-05,-0.2440012609796411,1.9484232236451726,1389,3.9019105227101214e-11,7.047721817133031e-11,1.0679289167022403e-10,1.6610612953994035e-10,4.6130488325981883e-10
ch16,5.255769576579744e-07,4.2145277100786046e-05,0.0826862690569463,0.4376757521813528,1432,7.459647288721995e-11,1.2443738428569645e-10,1.5933925615446497e-10,3.188240127573304e-10,9.962104060292934e-10
ch17,-1.955536521388201e-08,2.750017030843231e-05,-0.04266902138182128,0.013103633046198215,623,5.036027484891809e-11,4.236782215637951e-11,9.847569408535959e-12,2.0613090418151824e-10,3.473647192805697e-10
