,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,3.97772340875083e-07,5.0904323870193514e-05,0.31703277650783074,1.993743465436392,1906,1.5456471735498754e-10,3.312134039007897e-10,2.3084293332849023e-10,5.306749342856932e-10,8.477112495908361e-10
ch1,-9.881711637966642e-07,6.409915441276618e-05,-1.1432108595516193,11.05132870617844,1571,4.566233197110534e-10,1.5645060760041946e-09,9.229551339248358e-10,7.811634010502755e-10,3.818706825977366e-10
ch2,-6.783571813730111e-07,5.929622106958942e-05,-0.6879551572474865,4.901273727978211,1680,3.8836710381067713e-10,6.848727341364278e-10,5.313206878322528e-10,7.655278346473316e-10,9.565352969336392e-10
ch3,-9.918905556374072e-07,5.5791143780189694e-05,-0.2278118542366991,3.284640210763043,1668,2.562382526333481e-10,5.720435751289658e-10,4.128670102656725e-10,4.782143478887685e-10,1.0225567841634146e-09
ch4,3.550144152809383e-07,5.716803613954506e-05,-0.12088720206210464,3.113392616355667,1185,2.988764386046484e-10,8.405337918838852e-10,1.4286937906846556e-10,8.946140658498602e-10,9.176290345368502e-10
ch5,-1.3286324709737784e-06,4.750793759802743e-05,-0.13465212882525399,2.1394406891144753,1581,1.7559358165585238e-10,1.1840324580328957e-10,9.872890007415758e-11,6.010699589052229e-10,8.009297534691138e-10
ch6,-6.942653427606376e-07,4.978639372207146e-05,0.3016658250039474,1.4036787869073875,1388,2.440916630876438e-10,2.3035463198771546e-10,1.223245906056011e-10,6.590826773512019e-10,9.204444685148926e-10
ch7,-1.9134125055628288e-07,8.021158060345138e-05,-1.4345724712391126,11.676557755610878,1631,7.979371532883001e-10,2.340271742294158e-09,1.3810715637281936e-09,1.0619169291407508e-09,8.016932551445203e-10
ch8,1.081861808474054e-07,6.01195051466334e-05,0.32383120864153836,3.2603635689272163,1254,1.415535584508962e-10,4.982754394054402e-10,2.706497002402218e-10,5.432025868989605e-10,1.682237853608346e-09
ch9,-2.4958754792723636e-08,7.4599866390386e-05,0.17149338619454685,5.9593727470344415,2519,4.972521905626443e-10,1.7900044741425148e-09,1.4957934425208539e-09,6.399351324733407e-10,8.486529180036227e-10
ch10,-9.941444754506132e-08,4.5783014432158334e-05,0.03033520006174745,1.3177799921590987,1053,1.211063947776102e-10,2.6317924187411084e-10,7.801659934210728e-11,4.799457805128354e-10,1.007809247704409e-09
ch11,-1.1654970392292934e-07,5.7955200448124905e-05,-0.10318654696984902,3.8584901309074136,2331,2.3458927698617164e-10,7.474623314105383e-10,8.357955236111818e-10,3.3564339426421335e-10,8.577269138080196e-10
ch12,2.3307529300983995e-07,7.029731782320464e-05,0.22082088873463673,2.2298713767314435,2724,1.6077409647331757e-10,8.736573914792959e-10,1.0786100501912937e-09,3.534504887866744e-10,1.6669469552986777e-09
ch13,1.8284785866268661e-07,2.6513861730159697e-05,-0.07790259986821593,1.0186743090775385,1284,4.0073716025493264e-11,5.97740036781795e-11,2.6445016640790617e-11,2.2078633919316023e-10,2.8685412444268315e-10
ch14,3.311721661570608e-07,5.240715759333163e-05,0.48061311129868206,3.664995812506623,1959,1.1039548432586922e-10,2.234078025820483e-10,1.950743989200365e-10,4.24746159760073e-10,1.3005160350767336e-09
ch15,1.7684227577227287e-07,5.0548615675640215e-05,-0.1435324838096224,2.319233978398401,945,1.619199200756295e-10,2.5436821395180167e-10,3.219987154894418e-11,7.7091964930473e-10,1.256027943815221e-09
ch16,-1.1356238148328114e-06,4.591401668799954e-05,-0.42058437568095464,2.863516112253401,1580,1.3932069399234872e-10,1.38581010743671e-10,9.372477156269549e-11,5.131151684157502e-10,8.111968904224902e-10
ch17,2.1946688784363608e-07,4.474102260195964e-05,0.2013296003067783,1.3327703411771559,912,1.1212202738268229e-10,1.3743919559202242e-10,2.586361902182064e-11,6.228714650294273e-10,9.181889774337864e-10
