,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-7.861424451144611e-08,0.0001331717854527166,-0.06436263119779642,1.1910855244665743,4938,2.2579129256629963e-10,1.1362040780022751e-09,3.5710876482953466e-09,8.469732517003142e-10,9.923971587810026e-09
ch1,8.874793152564244e-07,0.00014886951752539484,0.27573173689472263,1.037698554114515,1848,1.4883111323092544e-10,2.3330029778840846e-10,3.3884889218973153e-10,1.3780409209345949e-09,1.7902192840175923e-08
ch2,2.530037821933721e-07,3.611724931379395e-05,0.037623932643970875,1.7914558449232505,5243,9.875953504609048e-11,1.7884541067518926e-10,2.1332829643599307e-10,2.6333939045055046e-10,4.742519388005753e-10
ch3,3.6302899800914463e-07,0.0001569639650707739,-0.023011228075835416,1.356246105295476,3378,2.5218626483119895e-10,9.857761008593237e-10,2.276127932661148e-09,1.2608199355060333e-09,1.6650933388794776e-08
ch4,-4.3858484379746175e-08,0.00011143567310107194,-0.6931453556560639,3.2061119955478095,2272,4.849533777668434e-11,9.143537369623408e-11,1.6499614714731056e-10,5.087515079906416e-10,1.1109265629853859e-08
ch5,2.5449344049669873e-07,7.899784818660261e-05,0.0029811936419111276,1.273277861251585,3295,9.089477824502102e-11,2.8475153583500847e-10,3.846154785471257e-10,4.907296731401684e-10,4.568162868686865e-09
ch6,6.918224866443978e-08,3.790951460295627e-05,-0.008529631777271741,0.7353844617600949,4676,1.1790958843032366e-10,1.2383127503534028e-10,1.7642507844477454e-10,2.377822376765346e-10,6.48055326557384e-10
ch7,5.594176067122813e-08,0.00010161859322307173,0.5069753114826039,2.6982255518759004,2097,8.448635125361205e-11,1.4640075136543817e-10,2.248934746463703e-10,6.890188019482773e-10,7.613276002717133e-09
ch8,3.1027408515525397e-07,4.525622482781988e-05,-0.210070931292219,1.0605282561280616,2805,4.1415082736035825e-11,7.060018196333717e-11,9.155498552283529e-11,1.9048472853088848e-10,1.4991842661709631e-09
ch9,-1.6480151684020498e-07,5.4666843597077225e-05,-0.21401493839114757,2.6082530609548584,5897,1.1387133973963003e-10,4.4840340608413744e-10,7.307885176876922e-10,2.8790146328440887e-10,1.1882979459913263e-09
ch10,2.917292131918624e-07,8.070568577801876e-05,-0.29798047497829383,1.186077295875628,1198,4.024785573538388e-11,3.480241672836904e-11,2.533193136539097e-11,3.1969126611066736e-10,5.7449410019983175e-09
ch11,2.9107118641634236e-07,0.00010531878200396737,0.4556973258050515,2.031719081506087,2969,1.0663040679774941e-10,3.124783691785912e-10,6.473848122369807e-10,6.854634045300206e-10,7.252472253815077e-09
ch12,-5.980883068458986e-08,6.580219254107863e-05,0.19525789134390864,2.8800109665885563,5385,1.0109227503182051e-10,4.4562491244001893e-10,9.696960222251896e-10,3.3498393937681163e-10,1.8814781075603917e-09
ch13,-1.3300087553452235e-07,3.0362185785251256e-05,0.0010457289477195126,1.505883730321508,3550,3.5910189184239794e-11,6.613069769130642e-11,8.211997054328236e-11,1.2753412475729993e-10,5.260366652446894e-10
ch14,5.263168661037591e-07,0.00013219002294474354,-0.05187591577867738,1.6083973442922685,4969,2.0683614332483428e-10,1.6179508583984055e-09,3.776973262352412e-09,5.758787628845389e-10,9.809126923776989e-09
ch15,-7.896417044922537e-08,4.804546201614983e-05,-0.062791867705779,1.3657813689653917,3331,3.602896396800278e-11,9.107876500414171e-11,1.58299367135707e-10,2.3722353882970134e-10,1.5563315247264725e-09
ch16,3.135563431723617e-07,6.107080032477346e-05,-0.3144168127533897,1.1962658236283144,3226,8.142741945630783e-11,1.2367590546369407e-10,1.7025450859177426e-10,3.462168091231761e-10,2.7841818114718986e-09
ch17,1.9678251993227975e-09,5.286855415688699e-05,-0.5446269770414904,3.0532266435057593,1532,3.7768209619235125e-11,3.0107415846011406e-11,9.585502848911071e-12,2.5368987647450315e-10,2.269250987119125e-09
