,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-1.1019578800366533e-06,6.137292205793036e-05,0.18617779788305416,3.203481401100256,1397,1.4240659690391464e-10,1.1911178557517493e-10,8.046431199675175e-11,4.745960441963062e-10,2.3222550326574317e-09
ch1,-2.4149408405401164e-06,0.00010095405144246025,0.8651206859416424,5.854157299987705,1741,1.3764933325641354e-10,3.9766040721577547e-10,3.7512669579321853e-10,9.259082778735012e-10,6.8602596379730015e-09
ch2,-2.8571725921712515e-07,2.3531759829598287e-05,0.05256239187823375,1.9383794634633702,2596,4.608358850096021e-11,6.411398760179335e-11,6.245680766887808e-11,1.250393081600958e-10,2.0679653253884625e-10
ch3,-2.2635342298092303e-06,0.00010335287890320887,1.203162858625809,6.814078454154382,1432,1.4058574869617405e-10,2.1190166790496604e-10,2.347687782128481e-10,8.026825650768144e-10,7.264145291932621e-09
ch4,-7.916624740207284e-07,4.135324732591548e-05,-0.10194479717759883,4.451064240402757,1696,9.061980582815292e-11,9.134528073329925e-11,6.509523310109253e-11,3.122856267074365e-10,9.596145655565502e-10
ch5,-1.6983387286763956e-07,3.3020790837812384e-05,-0.37147779135674935,2.3775783031175495,1825,9.738786368968396e-11,5.709576107855821e-11,3.245312187262497e-11,2.717811268540652e-10,5.346764029435509e-10
ch6,-3.849177592798659e-07,3.2324149068423164e-05,-0.8426668045233453,8.176394469406839,2120,8.518011362627648e-11,8.545283847456061e-11,6.932266144771853e-11,2.952195649992001e-10,4.5558735653412843e-10
ch7,-2.3175355653511815e-06,0.00010076156042483872,0.9433531799513204,6.908517863764287,1602,1.065342390200857e-10,4.373152017629258e-10,4.2533181406678594e-10,1.0157463604173174e-09,6.618399668236908e-09
ch8,-9.283758223522518e-07,3.383320326990591e-05,-0.16529367292702052,8.352035525006931,1544,3.968665368878011e-11,5.8052642367039266e-11,4.323367818262605e-11,1.6528608539171584e-10,7.195989768264164e-10
ch9,-2.738866961672761e-07,3.3985225725971213e-05,-0.2166164516805881,4.4320374623864724,2385,6.40806559977698e-11,2.600355561314503e-10,2.069432604484174e-10,1.9272911858375225e-10,3.4702351821242617e-10
ch10,-8.565766530562359e-07,3.490553006014534e-05,-0.6526666779530821,12.125239338251072,903,4.413220685621735e-11,3.186496497866294e-11,8.363846095904953e-12,2.1893831023694125e-10,7.562463401526775e-10
ch11,-2.7566797801899096e-06,0.0001082773131695777,0.9360817789734994,7.7928005112577345,1535,8.315778205905438e-11,2.2216364550373587e-10,2.601831330654098e-10,9.101708708777772e-10,8.149153102223253e-09
ch12,-6.016381753903533e-07,4.94475215795255e-05,0.4899030158360436,6.920749877764758,1922,3.7493925740673795e-11,1.3490048237618895e-10,1.5790961059048967e-10,2.134042641133386e-10,1.5464939998324386e-09
ch13,-2.9932882842237256e-07,3.0280007735711392e-05,0.24021824123213978,4.184113739922831,1236,6.031238412508393e-11,3.596713066426357e-11,1.5820704638672293e-11,2.214080835420567e-10,4.408603838091681e-10
ch14,-3.8271080217466954e-07,5.022351651989124e-05,-0.28039856428212817,0.9987891084878844,1678,1.21833212613981e-10,1.3202547901439213e-10,9.334515135137461e-11,5.438768901726715e-10,1.367262189060311e-09
ch15,-5.408614699592397e-07,3.475951473696725e-05,0.3190413282612221,1.550978174893622,1562,1.0366329913767389e-10,7.406919219589985e-11,3.689534348791785e-11,3.6030030590789607e-10,4.990680738419751e-10
ch16,-1.7117944660341127e-07,3.842254816190171e-05,-1.3811088439635089,11.546635628928508,1707,1.0629301140291298e-10,5.431411669687771e-11,3.2600522391127855e-11,4.667418243397056e-10,6.994075189700022e-10
ch17,-6.127125534617979e-07,4.4921839487039e-05,0.31471001521070846,2.9570876124990733,1014,1.5726174766077562e-10,7.570147610289272e-11,8.685106551431551e-12,5.831345213623424e-10,8.898556325743e-10
