,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,2.740615253059543e-07,6.347164979740489e-05,-0.5140950990507678,0.4322701921990726,577,4.30214600684891e-11,2.251580365731073e-11,3.8392232897284255e-12,4.083537305899655e-10,3.3739237041689198e-09
ch1,-1.0996361621394735e-07,5.7092131514571804e-05,0.10909427968625562,0.5141746091940287,694,6.291830264257153e-11,2.2616607819632752e-11,5.142723691793577e-12,8.692941988149846e-10,2.115909537187987e-09
ch2,-2.1345503605997758e-07,3.1048273130725995e-05,0.2869093014947327,2.3947188211518746,1432,2.7526999247770482e-11,1.7410093273175182e-11,9.152595822029236e-12,2.3956405801376806e-10,5.524043200712026e-10
ch3,-4.3879301080988943e-07,6.715909218382484e-05,0.6348113300920082,0.015675406345269316,534,2.828573549310107e-11,1.3652071535742697e-11,3.013212201285104e-12,4.5290160773822567e-10,3.895612202954152e-09
ch4,-2.825773126539975e-07,6.586900894598687e-05,-0.5305682464712324,0.1462803329151039,595,4.249452941330382e-11,2.844129592767446e-11,4.8097050912496385e-12,5.537540847458064e-10,3.388177006665886e-09
ch5,-6.003390550119908e-07,3.661624982038949e-05,0.07523421677589638,2.1797771639352552,1236,3.619024642489899e-11,2.727668105820013e-11,1.1106962635740809e-11,3.429707470128158e-10,7.272271852974525e-10
ch6,-1.7800698342111723e-07,3.745824332807071e-05,0.010429460647218176,1.3268256965644518,1224,3.6478835741923765e-11,2.1659143908514053e-11,1.020324924669709e-11,3.787758203482059e-10,6.868199576850922e-10
ch7,-3.2907888163134474e-07,6.347652500040432e-05,-0.2912624142213513,0.8225130975879016,621,4.7726482743221475e-11,1.7942899669539366e-11,4.14105409980063e-12,7.535634625562981e-10,3.0906144365595923e-09
ch8,2.482497694062469e-07,4.043496575582918e-05,-0.2979778945395116,1.5644956795905216,883,3.975814284487163e-11,3.09719943633347e-11,5.4831048764215534e-12,4.753692714231968e-10,9.907255983170566e-10
ch9,-5.3748036947432276e-08,3.51020991869406e-05,-0.24067285036754432,0.9272026045905704,954,3.5251510098404547e-11,2.544544885198174e-11,6.259597462757205e-12,3.355437246154368e-10,6.643768445500289e-10
ch10,-4.321117752940693e-07,5.879903194974327e-05,-0.537594048635543,0.6785180595821876,697,5.207032879979171e-11,4.0779093184324314e-11,3.391682577775956e-12,7.759617314955321e-10,2.2968558272725147e-09
ch11,-4.428353791819046e-08,6.601321535415514e-05,-0.6460400183866256,0.7023986192533029,573,2.278072873945663e-11,1.2370872994766708e-11,3.959933652093257e-12,4.706041485843627e-10,3.6722037694056983e-09
ch12,2.3541948274946002e-07,2.828309753177605e-05,-0.14453396576726074,1.1406379821311647,1045,2.3929286421920186e-11,1.8367352265033366e-11,4.702861430876296e-12,2.2058898469963522e-10,4.955061520997683e-10
ch13,1.8875902218441133e-07,2.5162416899508202e-05,0.21315604472988636,2.208655152871831,1069,2.13132082035641e-11,1.8075491931683844e-11,3.994918884483611e-12,1.5852372344888605e-10,3.533488749473329e-10
ch14,8.689565140600931e-08,4.8795997019001236e-05,-0.4024545804756255,1.1175858195848356,762,4.152972795912623e-11,2.6402994657642818e-11,5.201349876733358e-12,4.48137879591047e-10,1.6183039486212009e-09
ch15,-6.454375531186955e-08,2.5208268157811874e-05,0.020429286516142814,2.1986669389383264,1017,1.9977655234682234e-11,1.4419758220636673e-11,3.0963752712905848e-12,1.504007158498734e-10,3.815218334472566e-10
ch16,-2.1864806298478917e-07,4.22412526946509e-05,-0.03399491532806644,0.9629288519228716,1167,5.0384218685195406e-11,3.260268189690736e-11,1.2423379199896617e-11,4.222231441162223e-10,9.71333522670688e-10
ch17,5.934804631033244e-08,3.158952707930751e-05,0.0037506759940853034,1.3462464643541958,961,4.280079220066581e-11,3.459184612405745e-11,3.186396089401818e-12,3.0002157783474336e-10,5.242749356863532e-10
