,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-7.133966630719088e-08,8.943030099887074e-05,-0.3295294769325722,1.4473771408542797,390,2.4610512384564297e-10,8.24258445127789e-11,1.787967466416294e-11,1.0217268444876223e-09,6.592637495128012e-09
ch1,1.4067053658503392e-07,0.00010676779248105818,-0.007292320558854328,5.732240845407468,426,2.829101127506185e-10,1.0175213224973432e-10,2.129953710921546e-11,5.582787910719635e-09,5.117969361940911e-09
ch2,5.99220080771235e-07,4.523604408627835e-05,0.1285715093445769,2.2390302490975804,945,1.1768211703221427e-10,7.284494210087183e-11,5.709764419934577e-11,7.567436157914035e-10,9.848614912544918e-10
ch3,7.383929824747577e-07,8.510043875569749e-05,0.6444985257648094,1.9219189429792438,404,7.802856256640607e-11,4.1463502496548047e-11,1.6853360951170695e-11,1.382054688293003e-09,5.756855988688912e-09
ch4,-3.802857107189734e-07,0.00010383608992151137,-0.24988049546125435,3.4095561053195205,379,6.796297091144261e-10,1.267722124770308e-10,1.2314840027143626e-11,3.3142688990364264e-09,6.698147179139127e-09
ch5,-1.6564051013851616e-07,5.177788543038071e-05,0.07186192372703605,2.0034400147939655,866,2.175202292560288e-10,8.130501577123937e-11,5.6796324643257544e-11,8.6406132694013e-10,1.2247644254352312e-09
ch6,9.381173964012909e-07,6.234939523284733e-05,-0.13602208897065882,4.542542612039601,901,1.5573450107775707e-10,7.312638999396632e-11,6.546004264098496e-11,2.1129938614112173e-09,1.331473276641132e-09
ch7,-2.2967072915307052e-07,0.00010413866546258655,-0.2186792560898659,3.7592170673215524,390,2.839576091473351e-10,1.1068070893200747e-10,2.380527771060052e-11,5.427558337578337e-09,4.696596405824729e-09
ch8,-6.155447634186501e-07,8.156984652010462e-05,-0.20105792258209532,5.414074751081412,468,4.6135351458644486e-10,1.291598926496421e-10,1.697747750010468e-11,2.5148977549046907e-09,3.419414973170233e-09
ch9,3.417117725441839e-08,5.3549101347098714e-05,-0.3860470405147653,5.287741391604579,712,1.1766416733646424e-10,9.638121354784445e-11,3.603843162673295e-11,1.053178975780145e-09,1.4113853424753127e-09
ch10,-1.1243204484590036e-06,0.00010760405912260364,-0.12284356515572148,5.241067711133812,363,9.149503016385006e-10,1.6733292123553017e-10,1.0108046818560241e-11,5.041404776924482e-09,5.7657715478015e-09
ch11,-4.852923155904936e-07,8.209659478008306e-05,-0.1944391280540275,1.0571494322676305,433,1.0044885234788087e-10,5.6153840028294464e-11,1.815442592677005e-11,7.408495905847017e-10,5.479105774296049e-09
ch12,3.793792117742673e-08,4.7162390240397756e-05,-0.8272414009964671,5.429024770626427,694,9.450614290151937e-11,7.69931375657447e-11,3.439333384578657e-11,7.218272536236164e-10,1.1671750557507345e-09
ch13,8.81421685918907e-08,5.605276986525379e-05,0.4798633325135205,7.34317279419718,708,1.156607720721419e-10,5.3643413864570974e-11,1.5669440002214504e-11,1.8532851512923742e-09,1.0438688258113685e-09
ch14,3.8225969852901824e-07,5.857155931669842e-05,-0.17464363047019157,0.938517853295842,528,1.4108731171563138e-10,1.0197678530414687e-10,2.4058165901621717e-11,1.0217370227939965e-09,2.0256493254966365e-09
ch15,1.5262089865240648e-07,5.19669252825346e-05,0.6445646408429513,7.848719081370968,589,1.383872592769136e-10,5.7337844804330926e-11,1.3683567115358213e-11,1.4562059260292243e-09,9.811449003194122e-10
ch16,9.703119709785571e-07,6.467002632207371e-05,0.22445438974748533,1.9653370288688716,797,2.824090480624949e-10,1.112959958639209e-10,6.116350442359489e-11,1.6799138679749631e-09,1.82294497972968e-09
ch17,3.1858015726072444e-07,6.902189321159872e-05,0.3340764636887257,5.535894108545245,453,3.9253548889377667e-10,9.8834774413439e-11,8.620577240805972e-12,2.817631160492078e-09,1.4535083854191238e-09
