,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,7.03167897462478e-07,4.91586008387119e-05,0.2130208325693388,1.2445241720157458,846,8.49894383897098e-11,1.1778524737554767e-10,3.419208399072029e-11,4.457760871791461e-10,1.5575911646314963e-09
ch1,5.824268472319428e-07,4.048665717920998e-05,0.09443746514446326,1.0806117775823099,768,7.34247003367397e-11,9.2198768517648e-11,1.9536945140311877e-11,1.906007373195885e-10,1.09395193103471e-09
ch2,1.5953746113572738e-07,6.095286415859071e-05,0.10289850511139927,2.032007366802122,754,1.064757301429476e-10,1.200215510980791e-10,3.893644924645227e-11,7.103919980597784e-10,2.5939514342912915e-09
ch3,2.545122459874572e-07,2.621937925275445e-05,-0.13030759368497508,0.6963324108409052,881,2.865873915313879e-11,4.6756322960512374e-11,1.5518721816492806e-11,8.627812360105727e-11,4.601087993632083e-10
ch4,7.769949518638479e-07,6.672365049761858e-05,0.07666905382693738,3.069364352760041,862,2.265806809424702e-10,1.8980760882480922e-10,3.2547654320511164e-11,1.16161373878098e-09,2.820911570887141e-09
ch5,3.4704952309636354e-07,4.1135764206661275e-05,-0.1549265623235876,1.5122836787475062,859,4.108819894765845e-11,7.138915707594422e-11,3.421826199965463e-11,2.777721939134658e-10,1.1182947703412772e-09
ch6,-3.116159756756794e-07,6.885219654383176e-05,-0.6154519688856573,7.3593088217977325,738,1.3250510671521796e-10,1.589234147282528e-10,4.612243092702219e-11,6.312771083678314e-10,3.1832500133624098e-09
ch7,5.665464346064558e-07,4.1531444692777196e-05,0.19475718159666774,1.5428235931585874,875,7.665095712810101e-11,9.388492567978148e-11,2.0502747309243478e-11,2.1864587324260794e-10,1.15965334839673e-09
ch8,3.152635271223257e-07,8.883563912095649e-05,-0.39636249626683,3.420830794785365,878,2.7740101079583444e-10,3.88276314655067e-10,3.764171154149029e-11,1.8413831535146816e-09,5.22567144978848e-09
ch9,-4.252474307116524e-07,6.140773944458903e-05,0.047544363426985675,1.2139092681720909,942,1.489224785426839e-10,2.650316312352728e-10,1.1033227713248282e-10,5.84875188510551e-10,2.234811599456256e-09
ch10,9.21003986428555e-08,5.04671606650436e-05,0.35577791754477267,1.8201642630847932,879,1.8004342881843697e-10,1.683048789640572e-10,2.1549717122569714e-11,5.906947350894271e-10,1.4813803501969102e-09
ch11,2.64447003591216e-07,3.865024166146845e-05,-0.08688103854869503,2.0233763621423693,775,4.4516345485551325e-11,6.597032660773447e-11,1.7958507032999876e-11,1.6548827151208948e-10,1.0513910703865955e-09
ch12,4.2969825830830276e-07,5.087176637469282e-05,0.09167792926971495,2.16462881518354,1066,9.557940985460075e-11,1.849568035035579e-10,1.1064149161885297e-10,3.6063532767060344e-10,1.794395390253812e-09
ch13,-1.3255661851234723e-07,7.64196081723339e-05,0.21662326752942493,2.9645075646920898,802,2.3063152020899432e-10,3.649663818577411e-10,4.993983384389283e-11,7.898708669527244e-10,3.797921500829148e-09
ch14,-5.930986295352164e-07,4.334011720361245e-05,-0.20558620658189525,1.1059179281018103,951,7.237514064164401e-11,1.2529275753936456e-10,4.0618839421840625e-11,3.6368956782892206e-10,1.0936463855765111e-09
ch15,-5.176536179160639e-07,4.4892951799465106e-05,-0.09622927494353264,0.48787198838858314,745,9.724262484242062e-11,1.255976984315422e-10,1.917153715311862e-11,3.617534606500927e-10,1.2408027066514523e-09
ch16,-1.4398285799344117e-07,3.300813395380873e-05,-0.020065241470248577,1.0387646542152238,761,3.876000644413446e-11,4.738066023595619e-11,1.638143915956332e-11,1.901065312629583e-10,6.960174740698501e-10
ch17,-5.368658056261084e-07,4.83084307831535e-05,-0.030418024728465887,0.8882116861915428,827,1.1693410049518567e-10,1.5550470850398086e-10,1.82804995847616e-11,4.054849200045423e-10,1.52757403166576e-09
