,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,7.022071904994917e-07,6.617307372012055e-05,1.3102560867244124,5.850710612843864,1.1470514544043605e-10,1.496314235837948e-10,1.6280111886235723e-10,5.39834676194225e-10,2.479265414892933e-09
ch1,8.768579867700336e-08,0.00010556669924669685,1.6420898091239227,8.360144805220667,2.482565834523826e-10,4.530899503772605e-10,4.498457293373544e-10,2.0075928855746072e-09,6.6506316329002795e-09
ch2,-3.767502411518817e-07,3.838147258259502e-05,0.3384323528629746,2.2227363435190357,3.8193275404605325e-11,7.009958682001152e-11,8.150046922170733e-11,3.87414236453439e-10,8.371332859414607e-10
ch3,-8.362145881080231e-07,0.00011059228306644161,1.401854817101695,6.917414501598481,2.439705106683196e-10,1.9370657706045212e-10,1.9805125768232916e-10,1.4613377415376412e-09,7.964547246557643e-09
ch4,5.536076435315457e-08,4.05896469863422e-05,0.7495709572448374,4.359957310402271,7.482595045944262e-11,1.1108052249991353e-10,8.811112730773963e-11,5.296877249584949e-10,7.19368507051251e-10
ch5,1.026312998886522e-07,3.6332744941738765e-05,-0.4046363838010487,1.4182484209992143,8.461567739897013e-11,1.3629256379374307e-10,1.3939390390111563e-10,3.3890597387006614e-10,5.299495081988298e-10
ch6,-1.5840756878142569e-07,3.675896247056186e-05,-0.5141019872922032,1.6979299339385836,6.928945468361577e-11,6.944212760778358e-11,6.989952097075809e-11,5.391560509553568e-10,5.624933024266068e-10
ch7,2.8532439902562586e-07,0.00010829324152108021,1.487901024775621,7.056701047093627,2.8998162281231673e-10,4.4946059196901417e-10,4.577252736131079e-10,2.3651087999316918e-09,6.833864653788684e-09
ch8,-1.7583574946493363e-07,5.4070979051508596e-05,0.4228943764391444,2.9315950133521502,8.599797060729572e-11,7.732289515042691e-11,7.531176772034312e-11,8.151888402943739e-10,1.6732610562097799e-09
ch9,-6.344574014560222e-07,4.574594963701178e-05,-0.06869434387365674,1.1408979020008276,9.396242037429059e-11,1.3729852001674307e-10,1.6732072710932785e-10,4.0410406755113347e-10,1.0576944991336241e-09
ch10,-8.837253326668048e-09,4.447240906740693e-05,0.6401798532772864,3.8846864823438754,6.847182174826803e-11,4.3258849394883697e-11,1.692472590597156e-11,4.715698207356849e-10,1.1864460358214617e-09
ch11,1.22157647727251e-06,0.00011913512383092712,1.8135355584614286,9.460418113912239,2.6752715665015444e-10,2.8467160472814815e-10,2.2807835702737043e-10,2.0977791497022314e-09,8.52384738565076e-09
ch12,-5.232565286631802e-07,7.615669760158157e-05,0.34607248402120905,2.546933687458906,1.3531616719097023e-10,1.4370825479184705e-10,1.4241357701772857e-10,6.711088764303144e-10,3.969056882887401e-09
ch13,-2.732375670840671e-07,3.635788002425276e-05,-0.31466966365673976,1.9822552993784575,5.3472543748481303e-11,3.9796634955086416e-11,2.1802051657821117e-11,4.477074769788281e-10,6.843019218430343e-10
ch14,2.5070529595163255e-07,4.608313890843514e-05,-0.18727657840179152,1.9609112139684939,1.1217848090785681e-10,1.3312165799053826e-10,1.646198603320601e-10,4.631818929653086e-10,1.0286681379985305e-09
ch15,5.920918004136445e-08,2.6018194292361575e-05,0.027836413786291512,1.8027548929745887,4.462706001467319e-11,3.745452883827034e-11,3.228014534034743e-11,2.7039231843476746e-10,2.5735643079354026e-10
ch16,1.4327921671536263e-08,3.087080284512545e-05,-0.25079479133517496,2.1306425814601786,6.721142869717146e-11,8.480748873193388e-11,9.313401205364712e-11,3.782432749101992e-10,2.9388798732543065e-10
ch17,-1.5184419489090963e-07,3.814485457442668e-05,-0.25044208340914637,1.9886486177432303,5.5683328290391516e-11,3.437088673369552e-11,9.215375340330382e-12,8.032828806816481e-10,5.391711165219029e-10
