,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.563199863841859e-06,0.00010004489813489677,-0.16749631572238177,0.9545510974725779,1.172790058531244e-10,7.066972106180395e-10,2.124319652950773e-09,7.897368274332901e-10,5.517255387846559e-09
ch1,1.9319490620706374e-06,8.29597546744381e-05,0.520364979560598,1.7289015024670995,1.4141097180281322e-10,2.1808235662612095e-10,2.663535627826192e-10,9.550506083111242e-10,4.851122798879522e-09
ch2,1.0109870602549988e-07,0.00011995403853777938,0.22589475562948172,3.6223070053554247,2.3432615227325607e-10,3.460380593138241e-09,8.97016002938819e-09,6.023168774639459e-10,6.008231067123524e-10
ch3,1.4170421115164287e-06,8.171701596069399e-05,0.38187389309141395,1.5036587934831198,7.555144537708955e-11,1.542629429154771e-10,2.207323919169674e-10,6.311233279736193e-10,4.943192477582815e-09
ch4,8.310494671738585e-07,7.957170860437909e-05,-0.7013984333937524,0.9564926622033081,8.830589523892477e-11,8.611011541554529e-11,8.320394230005521e-11,8.007884690557288e-10,5.063678536895085e-09
ch5,2.440532857435539e-07,0.00010415046079992777,-0.442975026274837,2.914231448437082,2.369828140438877e-10,2.632961472531267e-09,5.8669674466764115e-09,7.078667133432983e-10,9.665524606932521e-10
ch6,4.552269286717718e-07,4.907669103436827e-05,0.13776930027724432,1.5382170364679517,1.2092344586488948e-10,2.1271889552879013e-10,3.4984580430298666e-10,7.851981042402175e-10,6.659409280729221e-10
ch7,2.3693206067953393e-06,8.797632604995127e-05,0.19807116234185485,2.406427116364722,1.71426731379505e-10,2.960616307667049e-10,4.17463112014295e-10,1.1920730709737908e-09,5.393662128108053e-09
ch8,8.82069442444141e-07,4.422198130691197e-05,-0.2289559916158824,1.9281463484968793,8.884743671754971e-11,1.0850910516087994e-10,1.347779902812909e-10,6.622626688574918e-10,8.454257601512289e-10
ch9,1.252647441266309e-07,0.0001110014550985447,-0.2873132328608586,2.7873076400136396,2.0666709967525613e-10,2.5485444840893676e-09,7.701729092060312e-09,7.266703828792839e-10,5.154943386224532e-10
ch10,3.236368629362988e-07,6.349145983823936e-05,-0.647066299995464,1.3636222004813767,1.0254720290482738e-10,5.137540720637986e-11,2.4750568789372523e-11,8.746309143024528e-10,2.7579236845284716e-09
ch11,1.3240534244201662e-06,9.94638185712287e-05,-0.19748776215044064,2.073868470288165,1.289637220020482e-10,1.5392964507265507e-10,2.4521224331816086e-10,9.438867460133548e-10,7.4262010107801744e-09
ch12,2.3499479557402807e-06,8.427130689849772e-05,0.6738359582609614,4.976232223762488,1.0446364290861361e-10,7.649381970940792e-10,2.6080415056629774e-09,6.353719957806034e-10,1.8883379819800324e-09
ch13,1.736186153608821e-07,3.385315937940099e-05,-0.8261783902780366,8.723032174812204,6.627436577463802e-11,5.341357550995476e-11,3.9870706529527095e-11,4.3564794582575816e-10,3.6721096966186454e-10
ch14,5.679788725833924e-07,0.00013301784344057897,0.3332592193664046,2.8318378508453605,2.638129360535017e-10,3.96205176527791e-09,1.0127945520894338e-08,9.656709462461416e-10,1.6790645933184434e-09
ch15,1.7325402739965462e-07,3.535198957381901e-05,-0.13923665707578065,0.6493249321096766,5.525322482250112e-11,3.970673183742971e-11,1.8792755174250786e-11,4.962763865225244e-10,5.639821968258477e-10
ch16,8.377361173623392e-07,4.29994603318247e-05,-0.02300921637979465,0.6658841091039802,1.0038177566878415e-10,1.6195696939830634e-10,2.2281459392393245e-10,5.47433190058878e-10,6.518423828847114e-10
ch17,6.871587403780139e-07,4.302702987639835e-05,-0.3801996371304042,4.865873162464898,8.621428897154987e-11,7.009712290050715e-11,3.798940148343776e-11,6.505419524823463e-10,7.18221991138185e-10
