,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-3.4624974005284255e-07,4.64920476834384e-05,0.15305434741344495,2.66114142175262,1.3856715349979948e-10,3.1360493986545015e-10,2.5429864785127963e-10,3.4447475539516774e-10,9.430243461669975e-10
ch1,6.321214853132489e-07,3.344062692810884e-05,0.5998285302058625,16.040376720587126,5.6103487457059974e-11,1.2054330040466562e-10,5.2266261442506225e-11,2.0893190025183954e-10,5.557269892863722e-10
ch2,-6.336783919659276e-08,5.5570639715568975e-05,0.03724650685722667,0.9804626640847238,2.8874557955330015e-10,1.2311301765418422e-10,4.1659334663618136e-11,6.200483463115988e-10,1.3984554704935163e-09
ch3,-4.4301423413702976e-07,3.826767918439473e-05,0.20546371662817267,3.805412605004234,7.197007771897057e-11,1.3186014939762215e-10,1.3461408974053049e-10,1.7210285768879598e-10,8.212033046921534e-10
ch4,-6.629647443298454e-08,5.0923380462016364e-05,-0.7481550972260769,5.963364232506315,2.2217152157360608e-10,3.8173795045057457e-10,7.157308038354943e-11,4.969247620928601e-10,1.058880210799865e-09
ch5,1.5449045586945998e-07,6.757813615754663e-05,-0.014982874875804329,12.013924184179317,4.0614952089934656e-10,2.1396966267075286e-10,1.512812274010929e-10,5.475090213480682e-10,1.890718521389111e-09
ch6,-1.9873208988355252e-07,6.642882848480619e-05,-0.020428464312616544,1.0391855581817717,2.8432754614323476e-10,1.3025230266025095e-10,5.2512839786789485e-11,9.662489437723488e-10,1.8594807713368362e-09
ch7,-4.507674254389304e-08,4.214096933384844e-05,0.48024949836735586,3.0326736392041385,8.046161340188409e-11,9.707635830728982e-11,3.587449855913618e-11,2.822232519640139e-10,1.0101169293496342e-09
ch8,-3.418038138524725e-07,6.395786489380329e-05,0.24819405357483704,2.5439696451981524,2.699327616245947e-10,2.7271971422998453e-10,2.4312824643377626e-11,7.647303455231767e-10,1.9460063198377917e-09
ch9,-7.933210201541489e-08,5.584118979336615e-05,-0.4401172248388088,3.562980581372413,1.4773066975637636e-10,1.411170493100526e-10,1.1260792659061111e-10,3.3395373345205014e-10,1.1211977710635527e-09
ch10,-4.1825695795304623e-07,4.427056372289907e-05,-1.3671377362275228,39.38513813969773,1.1079772674704271e-10,1.8733132925644584e-10,8.47171537409535e-11,4.571167846794083e-10,8.578689497033456e-10
ch11,-5.508978627286621e-07,5.0713946930421926e-05,-0.3195489517904647,5.701923044142603,1.0220412465836326e-10,1.3285811730636259e-10,1.1634327819685743e-10,2.534110387149775e-10,1.2224536489414656e-09
ch12,-1.079003343154075e-07,5.982194874650512e-05,0.16540486078252098,2.3046293356155525,2.121853986896269e-10,3.1783684813749556e-10,2.0084557405853937e-10,2.1191713522092752e-10,1.6711155455007152e-09
ch13,-2.3631437848710628e-07,4.9663697297973176e-05,0.08623562649610178,3.0688380187566793,7.618218321114762e-11,5.016481549452206e-11,1.2783792777024934e-11,2.642234240972481e-10,9.905041653266184e-10
ch14,3.992491039161167e-08,5.311410343354726e-05,0.3311452725556043,4.127556522479049,1.8892451198898069e-10,2.31411152321506e-10,2.0127393006888553e-10,4.407636553229587e-10,1.424895992058887e-09
ch15,-5.086767141615159e-07,6.305655365915657e-05,0.7393063608207577,5.478932487797605,2.46297454157674e-10,2.416730597070834e-10,3.673468344283071e-11,8.044640105665199e-10,2.322222783725864e-09
ch16,-6.679479501442194e-07,6.315977581570791e-05,0.12056930401222767,9.80484964221274,3.311029070772556e-10,1.8914748892102494e-10,1.1725828383327077e-10,5.074240055126335e-10,1.8187264873027649e-09
ch17,-5.451169149871464e-07,4.182079305725296e-05,0.035315778542338055,1.2008417879090425,1.2136540138731852e-10,9.425404792855572e-11,2.3316662625103583e-11,5.352693098226626e-10,7.787305887289001e-10
