,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-5.492108890969312e-07,3.1120618592289764e-05,0.06523849333392051,0.4678437930948549,6.40106149105895e-11,1.2411043306396845e-10,1.2110149308731258e-11,1.2998349709446133e-10,4.900041714662828e-10
ch1,-4.893345653659636e-07,3.4106659944933914e-05,-0.2412400651129356,2.119414938450027,1.0880824594927274e-10,8.714980696558955e-11,1.0672228639676252e-11,1.2895376540190325e-10,6.072792486895158e-10
ch2,3.7525642168873983e-07,3.842946293939276e-05,-0.007919045930682303,4.8599393192605636,9.95319153389849e-11,1.6469002160146325e-10,1.68029321578591e-11,3.2724711642580006e-10,7.520778986237721e-10
ch3,-1.8580414398540454e-07,2.220726646709066e-05,-0.16396401350879475,0.7984926581746259,3.5526972903792287e-11,4.34144952339188e-11,6.948560825856631e-12,4.6834993256142624e-11,2.985746810147746e-10
ch4,-4.899000036675994e-08,3.4459246356496526e-05,0.173723375095133,1.571433406959037,1.4342282357913773e-10,2.029447138818769e-10,1.8607545566077477e-11,1.6586893047457873e-10,5.447029200024281e-10
ch5,1.5338078281228992e-07,2.5164461697024055e-05,-0.08364704577591028,1.442736293816588,3.032606163244046e-11,7.151299648526357e-11,8.149451514859732e-12,1.1866869653814234e-10,3.1684108922151805e-10
ch6,4.1928261667955674e-08,3.5843534352863114e-05,-0.0026914517684484803,1.5782626448980999,1.0736753373675168e-10,1.405023995615759e-10,1.6923809483860346e-11,2.813426091666323e-10,5.392080284036481e-10
ch7,-3.01720226089711e-07,3.0276683177473638e-05,-0.23374092478708325,2.0454882923545084,1.146258773140409e-10,8.436396193122749e-11,1.0188008065316304e-11,1.3837988059254114e-10,3.986672404889988e-10
ch8,-2.0058340458482154e-07,4.185746344257501e-05,-0.03539778709913285,2.109843802513346,1.8369318077557262e-10,2.546942770044538e-10,2.4838942435253496e-11,2.5161176799771105e-10,8.5517426786023e-10
ch9,-1.1622498783691601e-07,3.9270088016006384e-05,0.006730522878772791,1.782822672413043,1.4961509053696977e-10,2.402434975751349e-10,1.6746546401158192e-11,2.176395109037132e-10,7.583680363582515e-10
ch10,-8.652106481161962e-08,3.5509025992386014e-05,0.04128719388529393,1.4752394186191218,1.3596204554032536e-10,1.205532930073277e-10,1.413420201586292e-11,1.8345087831507162e-10,6.49078909605226e-10
ch11,1.4269164789104545e-07,2.4964401480804246e-05,-0.0064755381561584025,0.7412004462190556,5.402683423937118e-11,5.760080327524758e-11,7.998201242731968e-12,8.379648715985527e-11,3.6975985868787366e-10
ch12,-8.867108613717713e-07,3.188342942329686e-05,0.06964192327755107,1.3420003173226158,1.12114613026436e-10,1.5996733916875628e-10,1.8656838420564738e-11,2.0384646732326124e-10,4.212563306364641e-10
ch13,-4.200763948924776e-08,3.630950742673008e-05,-0.027527814772511837,2.3071984958584872,8.239047456456831e-11,1.9550294592897892e-10,1.595765451502103e-11,1.7238106729420323e-10,6.707129953605515e-10
ch14,-1.8069150105332512e-07,3.097877781983003e-05,0.050758990316261715,0.8083448360729957,5.796559311682964e-11,1.2763776541368208e-10,1.1299786910888497e-11,1.3412609953616786e-10,5.335225124230253e-10
ch15,-5.23759050207579e-08,3.360023865285378e-05,0.2012053193041783,0.744565350231785,7.950950350341072e-11,1.2359569621662383e-10,1.2070097211778074e-11,1.600110339789223e-10,5.709705884842176e-10
ch16,-1.7752560158522844e-07,2.379277825636926e-05,0.05371276927630397,0.5796026338013869,4.3982535253851276e-11,5.1993856369497705e-11,6.0774067949926806e-12,7.84906698247312e-11,2.919727313684135e-10
ch17,7.240725104488326e-08,3.367138388307632e-05,0.12185118264382644,2.4215118711981916,1.2282135027438197e-10,1.2594967068613685e-10,1.1708395544097301e-11,2.112411838025008e-10,4.972613565611163e-10
