,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-5.955841526360647e-07,0.00014093576082684512,-0.15551557962560714,1.6600680136609967,2.9148025538824226e-09,1.2571554545149985e-09,9.656793808773716e-11,8.868516638402247e-09,6.119548067688388e-09
ch1,7.145599668471288e-07,8.999000166024004e-05,0.10576387656603616,-0.06658553410452672,2.7352705047276265e-10,1.1589572747604038e-10,3.5343695338156906e-11,1.5598198174393438e-09,4.859794046113178e-09
ch2,7.266842955835226e-07,6.583390957221487e-05,0.1732761419336957,0.6418235951063882,2.2485538933423952e-10,2.927081042323595e-10,1.649439318652754e-10,1.3145335289045972e-09,2.290677786928854e-09
ch3,-2.853761204718078e-07,7.639397494287255e-05,0.15270400547178956,0.27795192775742716,1.9654126933603468e-10,1.3985297246801067e-10,3.4040902288066227e-11,1.90981202811284e-09,2.865301340805155e-09
ch4,-1.309905532286575e-06,0.00011167043642738087,-0.05994787452579151,0.24646654153283798,4.708358535977327e-10,1.9339966952280483e-10,1.3422561170680217e-11,2.2163982505558705e-09,7.492795344919695e-09
ch5,1.7679171491266817e-06,8.657388400187528e-05,0.0968578771541843,1.138325508100614,5.655400709710676e-10,6.142903386782043e-10,2.7288892922646553e-10,1.897823177997857e-09,3.4602717007960883e-09
ch6,2.973547096761746e-07,6.331250489750017e-05,0.01866223759452428,0.46323030554304223,2.110165384438524e-10,1.2867699497380714e-10,4.2945717229541477e-11,1.476694804732055e-09,1.941060508414244e-09
ch7,2.1682822341508513e-06,9.199831120891799e-05,0.07496207439567204,-0.043873717026996495,1.969330835225112e-10,9.908747436679238e-11,3.0389310953506686e-11,1.418445273212234e-09,5.7789536015588195e-09
ch8,-2.41807057755844e-07,7.444204802951342e-05,0.05775897579513938,0.3334452415324418,1.5688466811757412e-10,6.129019292367638e-11,6.241194009690351e-12,1.558544210306838e-09,3.3977493968969986e-09
ch9,9.681236313894992e-07,6.776118655292295e-05,-0.03110165622275463,0.6116239317619327,2.367827824904547e-10,3.535965518848203e-10,1.8138394115536775e-10,1.3547134218426582e-09,2.295217235696341e-09
ch10,4.275454418063801e-07,0.00010441735190980222,-0.08569332204413724,0.390405651994735,3.9277285525806937e-10,1.6486745267236469e-10,1.23769271096662e-11,3.4661695861079025e-09,5.420428983063646e-09
ch11,5.744949591220155e-07,7.693008644051125e-05,0.03922170523879359,0.373221336421361,1.2275372181607275e-10,6.429611313713092e-11,2.9014362611626427e-11,7.680146228816983e-10,3.859506855118936e-09
ch12,-3.1510683207940194e-07,6.923207352088727e-05,-0.1107471685153427,0.3869657462406644,2.7234517921687795e-10,1.553464674518978e-10,6.817718843508069e-11,1.57708320841022e-09,2.430251662627525e-09
ch13,-2.3138919379397072e-07,6.598825163961619e-05,0.1704843158182745,0.5983583588745258,2.1950921521257685e-10,9.508051840330407e-11,8.335763087503546e-12,1.256616067892433e-09,2.523254639989778e-09
ch14,7.238732980721347e-07,0.0001321033829290292,-0.06653293812038003,1.7910085449358375,1.5804260545251603e-09,1.2387085715781185e-09,2.366712789418945e-10,1.1094615646124949e-08,3.954337229227248e-09
ch15,2.387720211125342e-07,8.494628746394091e-05,0.04011967314681043,0.556005913430337,5.414183671991949e-10,3.437449920869465e-10,1.3702809332256617e-11,2.1133964145607266e-09,3.4971621339968454e-09
ch16,1.9650523504720898e-06,9.155297282397668e-05,0.16181251523818155,0.8334529024778998,5.184414596401931e-10,3.4482915734508914e-10,5.758093338418067e-11,1.5833930940752246e-09,4.62471872770329e-09
ch17,-3.8935380810535377e-07,7.898233471984209e-05,-0.04898109485760788,0.5483126931227336,3.403985625837528e-10,2.875788503793594e-10,1.5671620880072768e-11,2.2045491719022776e-09,3.0006285301803056e-09
