,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-1.5624464352866218e-07,5.304555130585937e-05,0.34790150249454055,3.9600861301542114,1.1433636861819854e-10,7.782654716688522e-11,9.327907378429671e-11,3.7418726199760925e-10,1.579849256961735e-09
ch1,-8.606153357511153e-08,9.157620382173859e-05,0.818839773611904,9.793212431845586,1.1334066774737239e-10,3.1236659606622496e-10,4.3507715687099135e-10,7.725637624254064e-10,4.948365839623124e-09
ch2,-1.1858655310938157e-07,2.4634939262004394e-05,-0.22029395223608084,3.4568606763378105,7.48519326367616e-11,6.693966362645531e-11,8.144329898133237e-11,1.22195344125719e-10,1.9810241421831946e-10
ch3,-4.795038398017322e-08,9.260666570710714e-05,1.055245635110476,9.35349942712758,1.0479632753317816e-10,1.8578679069318018e-10,3.0197415670851e-10,6.687704491884657e-10,5.15128158688782e-09
ch4,-2.008792316185667e-07,3.807640102591827e-05,-0.23007726339642584,8.50507927394217,6.345056670193397e-11,7.701890932494203e-11,8.134021715382839e-11,2.3027779169853924e-10,8.162925549874128e-10
ch5,-7.188184790341969e-08,3.135519815583912e-05,-0.24106228646689395,2.2822372650141647,1.0319738151021016e-10,5.213010360145643e-11,3.337656039395114e-11,2.370975664887337e-10,5.174776030429098e-10
ch6,-4.863574209327494e-08,3.197993128486084e-05,-0.29289492027678604,3.2514738532074725,1.0903434505796877e-10,9.097454717193191e-11,9.275201651834607e-11,2.5053771462141805e-10,4.067287635759484e-10
ch7,-7.550549706042617e-09,8.96541350815079e-05,0.8032726850335958,10.861565718226467,9.97394233999464e-11,2.8617883561687084e-10,3.9884929424409174e-10,7.242741588956031e-10,5.053281112298934e-09
ch8,-1.0322037862797407e-07,3.131050904116774e-05,-0.43584130205199245,6.160416773936973,3.2095820972439656e-11,4.132946383031509e-11,3.611396940935383e-11,1.2767220926945164e-10,5.656836471009141e-10
ch9,-1.167911002795211e-07,3.0241681730266854e-05,-0.1343940392826908,2.2160048910375885,7.620010190242437e-11,1.4583837128587171e-10,1.8078649115124026e-10,1.8287803917428112e-10,2.595106579300448e-10
ch10,-2.347370447668926e-07,3.1797480282050825e-05,-0.15565013408541598,10.945294294687871,3.2341050407643976e-11,2.501358274288282e-11,8.58083821873228e-12,1.6255321657163099e-10,6.308734506924163e-10
ch11,-1.1139411980132941e-07,9.503747607134961e-05,0.9786199981848,12.292481924660287,7.576108240075971e-11,1.5142739073532295e-10,2.5255252786129286e-10,6.595767662650746e-10,5.989233798427799e-09
ch12,-7.448714287095477e-09,4.1596050466848866e-05,-0.18318368239899127,4.5539483890616,3.0366491750175375e-11,8.573223682473676e-11,1.2789088605515616e-10,1.6758821766229235e-10,8.695903291526239e-10
ch13,-2.0285936657511383e-07,2.6431768354669015e-05,0.14853185813805397,2.6555426708664482,7.137057269523249e-11,3.0683882086007994e-11,1.476272897491679e-11,1.8433180587893611e-10,3.205434096133005e-10
ch14,-2.4315590850843766e-07,4.5057158115956945e-05,-0.25554369907376784,3.2092807255874165,1.289464859455199e-10,1.2793674113836785e-10,1.3554260720608315e-10,5.046563938164412e-10,9.463486390037452e-10
ch15,-1.6560470622390686e-07,3.3564384921342703e-05,0.3420091037949057,3.440209227169424,9.995714253946163e-11,7.228345437056065e-11,5.173923368613437e-11,3.1966131414361813e-10,4.884213775313043e-10
ch16,-6.688630527764532e-08,3.294229852285407e-05,-0.6074212227148257,5.083262369837662,8.034326660300734e-11,5.0635834158924225e-11,3.5276022683881276e-11,3.0214103139879756e-10,5.283981190868074e-10
ch17,-2.2012605472709457e-07,4.0520823421303464e-05,0.3657270646793206,2.503638321866778,1.612380680164525e-10,5.85896342255053e-11,7.763151225704037e-12,4.646834636875119e-10,7.679668711779149e-10
