,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,2.004231223629084e-07,4.678555997702037e-05,0.034642289584063624,3.158657186268476,7.044736577232499e-11,2.8783328395923053e-10,2.291755497628208e-10,1.1432640388536773e-10,1.3566541899907787e-09
ch1,2.7516074387652457e-06,7.170991627084696e-05,0.7235055292286545,5.125235646965768,1.528160432007733e-10,3.265603634488927e-10,2.0636204561255496e-10,4.4661472238254787e-10,2.726961188129998e-09
ch2,2.2373725026774825e-07,4.6590430630130445e-05,0.9594964782811563,9.287356674751917,8.982841413409035e-11,5.984617193911181e-10,7.993268296246451e-10,1.735426866262715e-10,4.810355531914395e-10
ch3,3.319370937622064e-06,8.232985669963738e-05,0.348377302486383,4.919328344738741,8.611002564211952e-11,2.5269995249491264e-10,1.4357280697292907e-10,4.519520386201374e-10,3.5929038387938685e-09
ch4,1.0041157090745882e-06,3.217885504285572e-05,0.25950668999744025,6.392054263854558,7.63466794727022e-11,1.6213637349689816e-10,8.302655897137364e-11,1.2472728671443095e-10,5.700910528286031e-10
ch5,-2.61848217047255e-07,3.433734918392662e-05,-0.7926674061858302,6.236628135442743,4.3644461065771134e-11,2.7771633840725275e-10,4.949393420918792e-10,6.977144174392187e-11,2.316770237801355e-10
ch6,4.399141934535518e-07,3.5211155556020165e-05,0.14156662287317637,2.5622635221908725,6.825711384427916e-11,2.2242985925247137e-10,1.889240424716577e-10,1.4197662573890247e-10,5.357452226655674e-10
ch7,3.112974426177202e-06,6.842066824019263e-05,0.4872940036304642,2.6602390546116785,1.3170746032729382e-10,3.428819433080431e-10,1.5467361593059212e-10,5.038454257927106e-10,2.18908150701476e-09
ch8,1.0268186735902906e-06,4.674131236445348e-05,-0.9886477381719395,7.276385863334676,1.1412317468069931e-10,3.0791083362375615e-10,9.594302365483225e-11,2.733498865582771e-10,1.2932960408799208e-09
ch9,4.1166622282015197e-07,4.603344858064988e-05,-0.3660300797714786,3.325341540608032,9.065608780103333e-11,5.950857249573079e-10,7.019424557515451e-10,1.748209763622723e-10,5.565486787443603e-10
ch10,1.6954249741437318e-06,4.807839389049809e-05,0.0038111183348263633,10.42151657707811,1.179272190952123e-10,2.357977811824376e-10,9.413876897141467e-11,2.970374714165455e-10,1.478723878275577e-09
ch11,2.3903605951026273e-06,7.50924825589325e-05,0.41798445761019015,3.9774079378157,7.112180833637852e-11,2.737533383680452e-10,1.143500378915193e-10,4.452059273858874e-10,3.4554371564908215e-09
ch12,1.5589072501597448e-06,5.8467107546908365e-05,0.6954393181506907,2.5883328016579377,8.869032356504074e-11,3.556510808027281e-10,2.831691985959323e-10,2.0948265983483464e-10,2.1997269027745925e-09
ch13,-5.185845190553601e-09,2.6679106084501735e-05,-0.1513325186200226,2.140404710218064,4.453665668544438e-11,1.3501910590965668e-10,4.6975057496377294e-11,1.0103023462244667e-10,3.301653434658639e-10
ch14,6.326636366535769e-07,4.027534580943835e-05,0.42735234147019835,6.3258422588954755,1.449419266884874e-10,4.515816748451923e-10,4.786602557584285e-10,1.7534938734772358e-10,3.3615429696517757e-10
ch15,-1.817740863252455e-07,2.294345320928713e-05,0.5858217756539018,5.6334859231859955,4.02017208643494e-11,1.1777262245353778e-10,3.8697531884738214e-11,7.272030330780834e-11,2.407661236699821e-10
ch16,3.18030587042157e-07,2.7650567587000357e-05,0.14906393983046665,2.9411267678239126,4.3142403980972155e-11,1.440309924765166e-10,1.8308642589969466e-10,8.931550661003842e-11,2.4649559860295943e-10
ch17,4.3961270776795393e-07,5.448655292165258e-05,-0.49714041040634066,19.667038843881485,3.724704319143819e-10,8.678937144753865e-10,4.008132340105411e-10,5.12289466134075e-10,9.620250403598365e-10
