,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-7.043326848140738e-07,5.046661303998066e-05,-0.42972693735347445,1.3796949110837158,3.713818211373688e-11,2.4289861563161798e-11,5.714159325502044e-12,2.991718071416867e-10,2.0749678374137952e-09
ch1,5.709879094491526e-07,5.236379760492687e-05,0.010149767951971705,0.6307969066000667,6.017753242637439e-11,3.965947309379001e-11,7.17052375898385e-12,5.034424109087925e-10,2.0005706349615906e-09
ch2,6.56041391531937e-08,3.5620069869402325e-05,-0.21943953903637028,0.4749004326480746,4.9381311659734605e-11,2.38982222650891e-11,1.0719476286071076e-11,2.609717364019867e-10,7.165175828109305e-10
ch3,1.2231010042724397e-06,5.7760867720102025e-05,0.5486769706806734,0.8955619590995663,3.3833751297230766e-11,1.7624897636749537e-11,4.6062300823631966e-12,2.408020553817485e-10,2.9987541390111255e-09
ch4,-9.006685981516263e-08,4.8987633439102566e-05,-0.2887310753497797,1.133984628506739,5.824971789382936e-11,4.205166727425147e-11,7.107980692166851e-12,4.713511410712325e-10,1.7937783421207137e-09
ch5,1.8839015554068828e-07,3.599851168780565e-05,-0.32912264860467005,0.8604653219391887,4.474694579135736e-11,2.767963067059121e-11,1.341401208597787e-11,3.115428718448025e-10,7.265712188492235e-10
ch6,-6.072356455919082e-08,4.507539790973541e-05,-0.06225018998429858,0.9444501625188813,7.60668679596794e-11,3.9499321332988776e-11,1.2440480938723767e-11,4.3418966147369615e-10,1.0999133380669845e-09
ch7,-1.1082344587367418e-09,5.178575982549979e-05,-0.5688604864533255,2.373789335663928,5.404788729763516e-11,3.5612901946772584e-11,6.732924783749802e-12,4.594377136833549e-10,2.010242856073997e-09
ch8,-1.2446378565366566e-07,4.368473138146925e-05,0.40664767864988083,3.618649080092693,5.0982813386584995e-11,4.3260302094614554e-11,7.964934870178476e-12,3.384502800843452e-10,1.3840384327506836e-09
ch9,2.6769919116605183e-07,3.9233587272016135e-05,-0.035899834814724405,1.289769293562272,4.263025172934548e-11,2.984091008038264e-11,7.940979677435772e-12,4.385249364773638e-10,8.85618107995805e-10
ch10,3.1644031748964527e-07,5.2828510991421726e-05,-0.2532019734968142,1.5549586720137816,6.538497446269654e-11,6.279084919915936e-11,5.363605191161958e-12,6.066035686879967e-10,1.9944401321014726e-09
ch11,-1.830889479364021e-07,5.084123040142709e-05,-0.4488150030642814,2.2018437057541265,2.8116895653367325e-11,1.7480099662796282e-11,5.744104549640517e-12,2.9867735587577504e-10,2.14903558819657e-09
ch12,6.967784027035266e-09,3.2521271911904684e-05,-0.20694427492754153,1.4738567338156132,3.0672729786292985e-11,2.3806432469684475e-11,5.818113185030163e-12,2.5759478214641585e-10,6.799112020923173e-10
ch13,3.447605657441345e-07,3.025202402677869e-05,0.09808813705782544,1.9379117983645209,3.1566011044482134e-11,2.5386570294378022e-11,5.8282515976224014e-12,2.842108260573579e-10,5.162421668170428e-10
ch14,9.299430077685733e-08,4.470948714958592e-05,-0.135669307369758,0.9749176024302413,4.774579540420108e-11,3.068007854470151e-11,9.554377194573788e-12,4.1716680568368225e-10,1.2927978604315398e-09
ch15,1.3864958027036902e-07,2.571094936843286e-05,0.2208203473825509,3.161639073196998,2.5443725148425227e-11,2.3465632483192523e-11,4.7971807012110505e-12,1.8929656501515654e-10,3.9419216533578765e-10
ch16,1.6512700794167855e-07,4.302971180893447e-05,-0.4779042182421134,1.577766745966164,6.470315541877233e-11,3.8159263009391713e-11,1.3564766533744529e-11,4.458791520996474e-10,1.014042628780006e-09
ch17,1.3997369225217688e-07,3.660779116987025e-05,-0.035544573165435106,1.961061977685068,5.018460045242491e-11,7.440887207492228e-11,4.872560377190186e-12,4.0883129528491223e-10,7.122414303802723e-10
