,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-5.266871703899009e-07,0.00014702058530027468,0.14933010225086285,1.2296884217995725,1.2677846033770488e-09,2.4081130555751444e-09,4.5030619931849075e-09,4.057060790457676e-09,7.450844316581411e-09
ch1,1.8838394199596757e-07,0.00015713748437445036,0.6392826584059831,1.8750169832989911,4.2189762830813146e-10,3.2589675178081453e-10,4.0389499029887135e-10,5.352464808828085e-09,1.6913690237619852e-08
ch2,4.066840708035933e-08,6.774200465972939e-05,0.30764999904348744,3.539966671368939,1.7364011509181397e-10,9.821664375999545e-10,1.6116783987299825e-09,5.589516666236839e-10,1.019966594027396e-09
ch3,7.568351941491845e-07,0.00012533307137531352,0.9012710435663429,4.298699125618102,6.832500205315238e-10,9.254126124946064e-10,1.7036807741021803e-09,2.2298179710372046e-09,8.387210210703916e-09
ch4,-1.576820136514891e-07,9.165114700060198e-05,-0.19053195057595795,1.4267821453296499,2.94138245676449e-10,2.9603943724750433e-10,3.5209284803965303e-10,2.2283007042720446e-09,4.574890897721153e-09
ch5,-4.809205960693378e-07,0.00012188868314328227,0.08789812575784944,1.0645472516782597,5.846366945696314e-10,1.0766214028678368e-09,1.4568310844890952e-09,5.266116846293087e-09,5.97657372955103e-09
ch6,-1.4716311397250078e-07,5.742046190951021e-05,0.11938561927872715,2.6512857003963486,2.063369773381657e-10,2.8229503079830667e-10,4.2565598667494164e-10,6.040083276715822e-10,1.5490345959831007e-09
ch7,2.2458161731917793e-07,8.987903243966158e-05,1.824292457642933,11.404324933445865,1.905660883641712e-10,1.9289089729174576e-10,2.897153679280093e-10,1.3365254331357098e-09,5.732437159501391e-09
ch8,4.845721565429936e-08,5.716991997155508e-05,-0.18894470505473507,3.324523233923883,1.2904656723657606e-10,2.4063744473015926e-10,5.737850038237615e-10,6.540307104085373e-10,1.4592029156798177e-09
ch9,5.593979777474911e-08,7.980031084715225e-05,-0.3125380074446124,7.099301902837535,1.8276349313776617e-10,1.163808745852494e-09,2.8679834036553948e-09,6.211453480997104e-10,1.116941610179364e-09
ch10,1.7682468133658395e-07,9.156427958163998e-05,-0.3642995177376572,1.7013412236660743,1.7646984785023585e-10,1.0150761107955219e-10,2.5947364681132924e-11,2.0968754157532715e-09,5.439064017592856e-09
ch11,-6.089864706065125e-07,9.805611972626506e-05,1.4609772834103711,11.229938831521668,2.0956727034431126e-10,4.2003420925384657e-10,8.608682542834504e-10,1.0768963925877652e-09,6.10875400770618e-09
ch12,6.06930746956314e-07,7.342295481705373e-05,0.5297004126838787,4.869049864187014,1.680147889739887e-10,4.286848167052003e-10,9.69089598648711e-10,5.579231095938164e-10,2.451201660724958e-09
ch13,-1.9412360929181396e-08,4.6947768107407895e-05,-0.24091100747040706,5.083781926212536,1.1092042903054923e-10,1.7627034761141487e-10,4.286554792244326e-10,4.344689872131867e-10,9.613083519505073e-10
ch14,-1.456613908552341e-07,0.00015252117034551455,0.0405339658062708,1.7734724039576744,1.4117032142143194e-09,3.2475540343414632e-09,6.652213290867239e-09,5.386246703275758e-09,5.587624708517835e-09
ch15,-2.486882920406701e-07,8.247534818893924e-05,0.14110446667734383,1.4054231964316886,2.784896174957927e-10,1.9654496730983064e-10,2.599478371559612e-10,1.7232728418155105e-09,3.965869027320555e-09
ch16,-1.6310496029097233e-07,0.00010227001189960211,-0.12360328000070148,1.3701580563024809,4.1812370232096767e-10,3.5743176468352114e-10,4.857949855120711e-10,2.3028762440639198e-09,6.594464593476381e-09
ch17,-2.6617947645980397e-07,5.6571696136359296e-05,-0.06398421490980633,2.5367006794845812,1.424250788014959e-10,1.0570615053317398e-10,2.925004689843521e-11,6.755454037073128e-10,2.0241091894321172e-09
