,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-3.2132162706053054e-06,0.00021217012157617707,-0.006403242596635263,1.562303092899687,7.055064183577756e-09,9.318955513646547e-09,2.3256857697582267e-09,1.6247923206892787e-08,1.0518312795978932e-08
ch1,-1.186370966118617e-06,0.00027766034928414864,0.3661242596243811,1.4460962798257277,7.924284481143217e-09,1.1585201652758718e-08,4.345437217514412e-09,1.8037636603841297e-08,3.455809839970801e-08
ch2,1.1701184122648622e-07,0.00024061722622412756,0.37539890689764127,2.726545975189036,9.955736997288186e-09,2.129357194334389e-08,9.461253559655522e-09,1.1063151246188544e-08,6.393923870947807e-09
ch3,5.044756023402694e-07,0.00022468778258091313,0.37642684834084655,2.0304627084031726,4.9030497966127585e-09,8.645630660573134e-09,3.5414473420981256e-09,1.4820170418046481e-08,1.7776577445993103e-08
ch4,-1.7767221671834234e-06,0.00021149473463016007,-0.054331316088910175,1.949399743116973,6.097713558051972e-09,7.229683158081747e-09,1.0966985500822099e-09,1.564058200179825e-08,1.478916214999838e-08
ch5,1.66026591704195e-07,0.0001761482143657765,-0.3857343656538645,2.2837096414983407,4.6569947090217114e-09,7.260514905547941e-09,1.8529451236637946e-09,7.647366503312334e-09,9.611127015914409e-09
ch6,3.4785690581279105e-07,0.00022762740054548187,0.1594950026173712,2.149470204043242,1.0227193948792337e-08,1.0236468801666946e-08,1.5984236011517579e-09,1.7806550266332613e-08,1.2423785300852923e-08
ch7,-6.702162091309588e-07,0.00029541239350468803,0.401786466323165,1.7738083656636894,7.212397447105166e-09,1.3154450528537509e-08,5.553558107671209e-09,1.876717190773464e-08,4.1313517605706666e-08
ch8,-9.74099303912889e-07,0.00021664814061050062,-0.07311792546402354,1.9087314386637892,6.385468533672217e-09,6.843528535146927e-09,9.132869276691888e-10,1.544632383718415e-08,1.597470207756048e-08
ch9,1.5305902917371478e-06,0.0002562792142417635,-0.20823810493956763,1.8655633712260293,1.2583540902721404e-08,1.708708546609927e-08,8.834044175630034e-09,1.7692627738641604e-08,1.0053157778566726e-08
ch10,-1.5393563265982481e-06,0.00021682656732163047,-0.2392720998268498,2.0539399751567435,4.681903300423655e-09,7.399673763021992e-09,8.466728115251445e-10,1.8545573629233316e-08,1.5408835314995373e-08
ch11,-1.5028702484802604e-06,0.0002666182801106466,0.3450477973369999,1.451458564714188,5.274835360143584e-09,9.678483916367588e-09,4.741287828867834e-09,1.8572328185134146e-08,3.208973268630411e-08
ch12,-1.4349857296989003e-06,0.00025892697407420984,0.10153884994531968,1.318346471771921,9.197016316535026e-09,1.1144097713937004e-08,5.2672371102711765e-09,2.157363950370256e-08,1.7683945844287065e-08
ch13,8.24603040669334e-09,0.000137551226970933,-0.1302901070805494,2.4124112754657654,3.76257559888294e-09,2.878676572689018e-09,3.119368570595524e-10,7.446459129521709e-09,4.495401993401454e-09
ch14,-8.971746598586369e-07,0.00024120064522322813,-0.05180317180913501,2.4556627983004633,1.1071095357987094e-08,1.1127644627834702e-08,3.3412011162957653e-09,2.1493973138392136e-08,1.075088530599864e-08
ch15,-1.781728988281274e-07,0.00017783465017085314,-0.0898559171884941,2.2023960058609937,8.757358206910237e-09,5.125848720003265e-09,5.473306737633933e-10,1.0827167050347065e-08,6.179735668488017e-09
ch16,-2.9293583187943857e-07,0.00018922711975403555,0.11387642533213901,2.498240209958058,5.695489701573883e-09,7.0880702816617446e-09,1.224042367026362e-09,1.4401864140391732e-08,7.72519820396808e-09
ch17,-6.702766318185828e-08,0.00013332230630455185,-0.15515741409440242,2.305309514999207,3.2097778530421294e-09,3.026618356326917e-09,3.507176760498964e-10,6.033903772719648e-09,4.908964240078549e-09
