,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.155803951640155e-06,0.00011962949436709745,-0.0672014403033919,1.8784914379302586,3.9209398543970647e-10,9.928716399860529e-10,1.3677018823716081e-09,1.5293143802827548e-09,7.733549764226055e-09
ch1,2.110009436190304e-06,0.00013386686986111568,0.5664865157132946,2.300215664997199,2.828652032883912e-10,1.1089611860616618e-09,2.225517617816908e-09,2.3867203172009304e-09,1.044357080358698e-08
ch2,7.144748144421541e-08,6.226172818353946e-05,0.33757555349209617,7.298248657697984,8.017634425271186e-11,6.784138579650114e-10,2.2132211030750996e-09,1.602099271304501e-10,5.744878276692617e-10
ch3,2.2394099196757377e-06,0.00012312332562674,0.6609742208109026,3.8175828013374495,3.7894915091814717e-10,6.643719074174758e-10,1.3622420240500818e-09,2.037952274395135e-09,9.547068642968628e-09
ch4,8.3005949984578e-07,9.296827604912934e-05,-0.3106177233665585,1.3510477452858067,1.1022659468812637e-10,3.083613773656847e-10,5.07961981170227e-10,4.0345098085269056e-10,6.497741697363245e-09
ch5,-1.9200640352912516e-07,7.245115752031735e-05,0.5490280227558946,2.1221190839071022,1.1194669864861621e-10,4.1893622192258624e-10,1.3221891955970809e-09,4.0853379599147516e-10,2.7699743962182955e-09
ch6,2.3270473250055915e-07,4.0969082091295865e-05,0.3216447422278057,6.721723474762001,6.209565609639978e-11,2.4157245224134645e-10,5.368310039469523e-10,1.7973252789257692e-10,5.624219083265259e-10
ch7,2.4125494429455676e-06,0.00011218581860943344,0.8973635334620803,4.160300028677704,2.3335404090768367e-10,1.0506823661353184e-09,2.1702225034437327e-09,1.4702503075409917e-09,6.580326323574862e-09
ch8,5.550690443317693e-07,4.4398884849523545e-05,-0.10295777859811164,3.7962030362099757,5.414841700284333e-11,2.0072346798289237e-10,4.108921169956696e-10,1.40332624483416e-10,9.519556921446234e-10
ch9,-1.0471327112290114e-07,8.287101168455571e-05,-0.7245390510111136,6.260696884483675,2.436495300139395e-10,1.1972958472441174e-09,3.091136924770295e-09,5.572992485950132e-10,1.1772513395632954e-09
ch10,5.499928790758016e-07,5.733423130009647e-05,-0.026242290891038255,1.1700779147228966,4.8044292544800046e-11,4.6689318472507806e-11,5.480683035196686e-11,2.374068524520012e-10,2.344979438335751e-09
ch11,2.9656945057981038e-06,0.00011989655582719713,0.8461009332357738,4.811161892341026,2.703392025031674e-10,7.349984446021478e-10,1.342839680482654e-09,1.5855061504397712e-09,8.670280944959507e-09
ch12,3.919140888828208e-07,8.204545094199294e-05,0.26496280522867366,7.041072557419714,2.360733322828722e-10,1.1519994330979712e-09,1.9349607501299984e-09,4.865044021209369e-10,2.2989662791250372e-09
ch13,1.1918694420799698e-07,4.419584815915965e-05,0.6349614643223759,11.30966918199292,9.028402022019273e-11,2.956969819183454e-10,4.951159185444203e-10,1.606850202438316e-10,7.528855826594585e-10
ch14,-7.061755050002584e-08,9.622016901168966e-05,-0.6730734953825497,4.028793917416291,5.613731558704949e-10,1.4100013436360426e-09,2.9011427940567654e-09,1.1299066996407652e-09,2.5777269738960868e-09
ch15,1.5968519258998799e-07,5.430641810276594e-05,0.026318202407591987,3.6316204380436847,1.0129640908468303e-10,2.9326460775546484e-10,3.926173657292557e-10,2.985268110384931e-10,1.598065471059302e-09
ch16,3.955962761293029e-09,4.215499667607247e-05,0.12417210579239142,2.93912109214104,5.131946096276608e-11,1.294082641034867e-10,2.571773804263281e-10,1.683019997646497e-10,9.211741572382982e-10
ch17,6.35053047384274e-08,5.123613800112859e-05,-0.25193677913270296,1.7416313431008996,4.3815413376958204e-11,4.640166197578973e-11,3.168507686513489e-11,2.58833539271158e-10,2.074317090960254e-09
