,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-9.146281290073542e-07,9.117508764546082e-05,0.6544145830628267,3.717765810517032,3.0529555734448656e-10,4.0646560551274564e-10,5.016289326595289e-10,2.682695247748998e-09,3.313032217738218e-09
ch1,2.364651201490645e-07,7.531722163508532e-05,0.9476645627714108,6.088835223338556,1.6065643081475968e-10,1.4554950554319942e-10,1.494390177856667e-10,1.2024794855897672e-09,3.318657561783055e-09
ch2,3.727627138718589e-08,3.315232858209933e-05,0.15219751767365028,2.5626430173856782,1.0077337731869088e-10,1.253742136699352e-10,1.7985897787396492e-10,2.890678388711518e-10,3.112706672800617e-10
ch3,5.15143241217139e-07,9.279270022112551e-05,0.43882186301926307,3.959125724087037,2.593895389087368e-10,3.1677599389023987e-10,5.015288975811426e-10,2.0387965883860043e-09,4.026440026231565e-09
ch4,-3.8061919925366597e-07,4.970302222833519e-05,-0.10019058330659047,1.0949289643111744,1.5047213623772038e-10,1.0562719558265617e-10,7.290092429606948e-11,1.1886831388639688e-09,8.07603408510085e-10
ch5,-1.5840258975550217e-08,8.774532524762759e-05,-0.3865105544271909,4.008342614342557,3.945927859211013e-10,5.651143709644236e-10,7.541728977254046e-10,2.5455078642802877e-09,2.774612194272036e-09
ch6,-6.150890868894165e-08,3.8660462724064224e-05,0.15856812526062983,2.155854078181674,1.2412663418731282e-10,1.1822725821406188e-10,1.238983692196077e-10,4.240944995523431e-10,4.79169314536411e-10
ch7,3.1399613685537785e-07,6.12749099316119e-05,0.9331554402304717,6.042032586387286,9.367375491535445e-11,1.1463175328288613e-10,1.5233480481540026e-10,7.357258842624061e-10,2.3166457173195343e-09
ch8,-4.726077258251528e-07,3.550693189904665e-05,-0.32558919684496657,3.0783752558099833,7.906128561221299e-11,8.539118820115586e-11,7.57295025102769e-11,3.073195236438073e-10,5.084620555323911e-10
ch9,2.488256280467385e-08,3.586920519921991e-05,-0.33789929093387056,3.8457838479958717,9.853288577464364e-11,1.2641165024256848e-10,1.7947161123664573e-10,1.9587147074441077e-10,5.334395714441136e-10
ch10,-1.2734508234007186e-07,4.286097533562503e-05,-0.6272420886030715,7.608213647404206,6.887463209468052e-11,4.309784685077387e-11,9.662064273486426e-12,6.941750117740188e-10,8.836404445539477e-10
ch11,-2.6420354679622664e-07,8.370411497112208e-05,0.5305556614881644,5.9878430378877745,1.6994482936350426e-10,4.672465977964933e-10,1.059465860822914e-09,8.45868926431819e-10,3.6794054140300982e-09
ch12,-1.555499758130166e-08,5.990449159527688e-05,-0.40996984093281924,5.5755130948301534,8.649960060484811e-11,3.4064878018580617e-10,7.725951256256023e-10,3.551472916668176e-10,1.4017940360940231e-09
ch13,1.0557024830580195e-08,3.309937817109003e-05,-0.3738106712170958,4.170204075180489,8.216146476690579e-11,9.864505364223399e-11,8.846248093521145e-11,2.3493134357525205e-10,4.3191953936972426e-10
ch14,-8.762917953656784e-08,8.362406602945602e-05,-0.10028089773800127,2.00316451181014,4.2451921796757897e-10,6.559980301655074e-10,1.0552303738646169e-09,1.2821245826916443e-09,3.152012268586478e-09
ch15,-2.509885437856452e-07,4.2472652867267866e-05,0.43570052844081275,3.0927351463651904,9.246834166056194e-11,8.127175956587075e-11,6.050864491814683e-11,8.084242062119598e-10,6.411785580328739e-10
ch16,-1.2170033429522249e-07,4.390685297757346e-05,0.003018572146303238,1.0872115332748349,1.2883800845574155e-10,1.0542896224117268e-10,8.507965064981197e-11,6.804817625820516e-10,7.601796249744407e-10
ch17,-2.411340964095116e-07,3.9252879468835224e-05,-0.03083075570682619,2.582509464332942,1.1595451546764342e-10,1.0320314530330784e-10,4.81465893634123e-11,6.976590572652824e-10,4.10243048074476e-10
