,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,5.767241607759148e-08,2.1411865480699947e-05,-0.06529341201033984,2.4460420597815,6.04946901833583e-11,5.3051383800708614e-11,3.807806876792717e-12,9.921473601662763e-11,2.386404854321989e-10
ch1,-5.22533907327678e-08,1.5115676198919114e-05,-0.12958736777870206,2.7627765936072723,2.993779961081611e-11,4.80848396508288e-11,3.064310022505398e-12,5.3666224911878284e-11,8.907437507529622e-11
ch2,5.5779672457783346e-08,1.580032297113009e-05,0.05308026553921933,0.6635247665094024,3.579109294463813e-11,2.3405722957611513e-11,2.80371289311135e-12,7.589577982380226e-11,1.0346598660616362e-10
ch3,-4.591621624539776e-08,1.772472383380964e-05,-0.5068139947826438,4.753629272091969,2.0353143251177398e-11,2.9887442643718644e-11,1.733126217807409e-12,6.729976842515865e-11,1.9046233829054678e-10
ch4,7.121141618091338e-09,2.0541054949276647e-05,-0.27974276452124985,3.627348976629948,9.027183236670197e-11,6.527132002145733e-11,4.548575940821162e-12,8.006490233715162e-11,1.816641483375238e-10
ch5,-8.086822969286832e-08,3.299953171639216e-05,0.18794228371539334,1.626587673883856,1.5557451816798024e-10,1.1431806549055397e-10,5.215843942009677e-12,4.886323546204579e-10,3.157967539208898e-10
ch6,-5.192214576773725e-08,1.965705505236938e-05,0.002608602378162536,0.8599006203554307,4.3807770684433144e-11,2.6536931078550146e-11,2.9152303522156127e-12,1.260791628931812e-10,1.7643602174285057e-10
ch7,-5.353760301893282e-09,1.631417425528673e-05,-0.05280590372273614,1.270595901013035,3.33306952445884e-11,7.140170924542935e-11,2.348883975958939e-12,4.840675387877246e-11,1.0603127874540308e-10
ch8,-1.3301525654588116e-07,1.4502413291109468e-05,-0.11200114067802446,0.5778652238932551,2.4052974686513626e-11,7.111922612079083e-11,3.0813478189106804e-12,4.7286102564862296e-11,5.937773658872519e-11
ch9,4.105784180096797e-09,1.623799843071778e-05,0.040293246631485646,1.2435920507992622,1.745401126869413e-11,1.8157110130383563e-11,1.8483762313915273e-12,8.909639930613442e-11,1.2972814313661192e-10
ch10,-6.495736086411942e-09,1.61598219881337e-05,-0.20139097756822857,1.9317328554625792,4.0652578955156153e-11,4.962370280945003e-11,2.6518761103739443e-12,5.900728170608746e-11,1.0726124967714561e-10
ch11,-1.2994560168630463e-07,1.438560946110544e-05,-0.07142241110646232,1.567178901354212,2.2011556821197635e-11,3.9307883330718535e-11,1.411495235867285e-12,5.444435914575361e-11,8.051889179653353e-11
ch12,-9.075579460428517e-08,1.3282841267816508e-05,-0.03912056606635707,0.6560961033841854,1.4637835930606596e-11,3.5538530528583196e-11,2.2728701658700916e-12,4.714790422052033e-11,6.706988277462327e-11
ch13,2.010546490472592e-08,1.2331836507728924e-05,-0.030356795429564466,0.901557496248448,1.707353583238203e-11,2.3487967234937903e-11,2.465619310854623e-12,4.635857798545549e-11,5.96437192196629e-11
ch14,1.2472400376902464e-07,2.9469018647105322e-05,0.5224935143995868,1.1063989432352663,1.2470878108638404e-10,6.526800957755476e-11,4.102694539599946e-12,3.998655070349122e-10,2.752644542480638e-10
ch15,1.5567902513852153e-08,1.4781169041726122e-05,-0.006429269501346082,0.9402767142858726,4.0040187066425546e-11,3.367667451028668e-11,3.228657768883441e-12,7.22005326932973e-11,6.774511948327012e-11
ch16,6.386209897513954e-08,3.410286213609711e-05,0.7371662175309895,1.4110649224560126,2.0721450972733328e-10,1.117003819425117e-10,3.913633023155264e-12,5.730772672398386e-10,2.6059131714943217e-10
ch17,-6.951560688097414e-08,1.5593328187405753e-05,-0.07464959863311503,1.1748918210422126,3.661719050011882e-11,3.6288000891363243e-11,2.7888442024086543e-12,7.502217465496662e-11,8.869176537589725e-11
