,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.2226496573146179e-06,0.00016537725544100968,-0.1923513736366221,2.166323534127428,3.3272695938082567e-09,1.4021823577492155e-09,1.4537990370287214e-10,1.3071257135185341e-08,7.950198280750232e-09
ch1,5.780595807361258e-07,0.00012024400743373899,0.02008466971141901,2.7931647905184898,2.272385309946085e-10,1.429112138615701e-10,5.892295314854501e-11,2.0493296055482232e-09,9.964610982348825e-09
ch2,-2.3671473068296345e-06,8.288635110604409e-05,-0.5596225817233068,4.268563961036454,1.8020037059975796e-10,1.7865948693410912e-10,1.5907125181290625e-10,1.508287030288993e-09,3.709742884614691e-09
ch3,8.958911237626818e-07,0.00010098320409951872,-0.032569262506264976,1.2422691910886519,2.8525319592396544e-10,1.5216470318654014e-10,7.291791039501205e-11,2.233087654233572e-09,5.659663025738243e-09
ch4,2.8572643762837367e-07,0.00014795275013426758,-0.13452248282225118,1.5458204915158849,4.3030682898908885e-10,2.13872269947948e-10,2.2267709461875462e-11,3.811656855940171e-09,1.3725028608894125e-08
ch5,-3.4607902741982024e-06,0.00010899347636598258,0.07755739191357414,0.60974495350573,8.229066519268984e-10,5.8978470487121e-10,2.766699539123053e-10,2.850920892293901e-09,6.003662623388963e-09
ch6,-2.0301494147180706e-06,7.81084495743759e-05,-0.1928670867207107,1.608703641738927,1.5858669679811793e-10,9.699307746741904e-11,3.193312600899448e-11,1.4986341265946647e-09,3.6246884745579255e-09
ch7,5.087663975352085e-07,0.00010716920472578591,-0.001357386179411612,0.279445908419639,2.0573066145188263e-10,1.2854069443148127e-10,9.063402148956456e-11,2.0915305925234415e-09,8.279037051992771e-09
ch8,1.0945898071291476e-06,9.841597870836583e-05,-0.30301297306200253,0.2178334602947536,1.3288789663978253e-10,6.788806834813692e-11,1.230171390143709e-11,1.61169560507355e-09,6.912967142474108e-09
ch9,-2.326953063683699e-06,7.744541106600838e-05,-0.12132016563519303,0.5318134060607114,1.7814710709753816e-10,1.9596344377443233e-10,1.9293371273460214e-10,1.04595912200148e-09,3.8348718502657224e-09
ch10,-8.211532362020569e-07,0.0001467192005809401,-0.19193240712270432,0.0621724661947316,2.9774101095750866e-10,1.4464973484491312e-10,9.546250332865714e-12,2.635840766194143e-09,1.5967401499303994e-08
ch11,1.3162246373952598e-06,9.256670476672925e-05,-0.036006479934822484,-0.007913808160942892,1.3601223555080154e-10,1.0037673726603602e-10,1.0408484497667677e-10,9.356206771377208e-10,6.15843987402669e-09
ch12,1.5046273539996608e-06,8.460143125026023e-05,-0.3504658087967034,0.354105907628012,1.9834979147705895e-10,1.1554272926715906e-10,1.445524595216172e-10,1.5749485951807428e-09,4.2784539263677935e-09
ch13,-1.4637936491666868e-06,8.414065113929857e-05,0.015849970521453028,0.3637030329568516,2.215750574505029e-10,8.206875136946838e-11,9.738009983071348e-12,1.6243992127639776e-09,4.419861836217619e-09
ch14,-3.10284012311003e-07,0.00013685794152435053,-0.1259894414773469,1.8826187918772543,1.7867585746197336e-09,1.2173765866198262e-09,2.7202877670461086e-10,9.758601168400647e-09,4.528586020329715e-09
ch15,-1.1559684486045826e-06,0.0001088899438622818,0.32044192794700543,1.4922861160255536,5.515295630561352e-10,3.0604169800336543e-10,2.6624091280551634e-11,2.5454068308008e-09,7.035558037760923e-09
ch16,-1.3476811671983467e-06,9.779819898739653e-05,0.025889756624312917,1.3935224193399494,4.754016284228354e-10,3.296887530298212e-10,4.1770974700566986e-11,1.935182208461145e-09,5.343065406746444e-09
ch17,-1.2901297170953986e-06,9.533980572901945e-05,-0.13769366549379936,0.9957559322398293,4.5197085698073167e-10,2.3859934233726266e-10,1.0674574956692502e-11,2.0940081735740003e-09,5.284659139231238e-09
