,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.8118062418805852e-06,6.157360016361149e-05,0.3526048436563805,1.2320978237236284,8.454281886781776e-11,4.806313166117234e-10,3.934860796539144e-10,3.17897016027743e-10,1.882778311697904e-09
ch1,1.3199595467751453e-07,0.00010744128454281348,1.6832741580584099,5.39810087621019,1.90671353133621e-10,4.395593160928574e-10,3.780589527867173e-10,1.0978555399415704e-09,7.1781409483690075e-09
ch2,-1.680526553691399e-06,5.0933160221920124e-05,0.5430210200477263,4.817868898190636,8.718435278081e-11,6.95285592629599e-10,8.406440323870072e-10,1.523167387953732e-10,5.536518867870593e-10
ch3,-2.9090636937920814e-06,0.00011980290463376418,1.2945363887196406,3.8658422737986555,1.3185879713944675e-10,2.534184967352683e-10,1.7829140282503476e-10,1.2169955432392103e-09,9.725559231796688e-09
ch4,-1.5569619182474554e-06,3.504467114850433e-05,1.1116129396592616,7.650674495280967,4.571636997852741e-11,1.6282215912304242e-10,8.083139683091792e-11,1.3343089234133274e-10,7.679449473277315e-10
ch5,-1.0780703872077553e-06,3.315816696721454e-05,-0.47747390789620614,2.865772512021235,5.199067608437167e-11,2.434095120406088e-10,3.208535028781552e-10,6.609638633332352e-11,2.98020455614211e-10
ch6,-1.2552171232732836e-06,3.575008769599575e-05,-0.5427657467395446,5.153135785515655,8.097170001818083e-11,2.194313256831937e-10,1.1383326060747354e-10,1.8246115234761156e-10,6.675878338826485e-10
ch7,2.6345238783141114e-07,9.378378862595862e-05,1.5762215074617956,5.054510030591349,1.6656044699967693e-10,4.2355439763591316e-10,2.2765324187974788e-10,8.074038891064263e-10,5.489239222947404e-09
ch8,-2.5306231727838402e-06,4.747932172029899e-05,0.21491831744754214,4.171138867711645,8.268481572189739e-11,3.3703264167908276e-10,8.555242634367993e-11,2.2057725942101038e-10,1.2984532515533166e-09
ch9,-3.028396536640497e-06,4.994943584114136e-05,-0.4464104607962742,3.1233069702300895,8.379526129973506e-11,5.221360692772282e-10,7.118703348133735e-10,1.2767321777576206e-10,7.185100102515496e-10
ch10,-3.699873724811447e-06,4.444771757119493e-05,0.13220395929806406,10.874369783534693,5.913894758263226e-11,1.318732872248093e-10,4.1238774022777835e-11,1.8823596632740287e-10,1.372497782268662e-09
ch11,2.4572063261181774e-06,7.983390435701718e-05,1.1141159868278108,3.642044829746381,1.0149038696999684e-10,2.2304896859652716e-10,1.2936405898766416e-10,5.559187599741433e-10,3.691905970873263e-09
ch12,-2.372807817836012e-06,8.270361351541155e-05,0.5919599982799137,2.1185391728143843,7.942628690612954e-11,3.6054316175821064e-10,3.3897654514375786e-10,5.163658250415138e-10,4.376835673718107e-09
ch13,-1.106591549437257e-06,2.69107517546965e-05,0.16816725484951603,1.8849735551010838,4.889246980893232e-11,1.7613070223987126e-10,3.0628777111518726e-11,8.498297425588274e-11,3.3206371600798383e-10
ch14,-9.763023408903255e-07,5.021695769429975e-05,0.335793324839913,2.7412570773509017,1.2933874823213352e-10,6.431797155068785e-10,6.166196430584737e-10,1.43083183162245e-10,7.672492992680175e-10
ch15,-1.3537733220990712e-06,2.8524622694652687e-05,0.6430045218677055,4.881505628257776,4.5618312240947335e-11,2.408745514428516e-10,3.528503622993162e-11,1.1851611812828746e-10,3.6934895945826607e-10
ch16,-3.847880276116641e-07,2.9948938780548214e-05,-0.26399434377839637,3.103602064562156,3.8585409090182964e-11,1.5557490038563568e-10,1.332841050013397e-10,9.465227185786422e-11,4.085333720594523e-10
ch17,-1.3200055672787673e-06,3.127720240197978e-05,0.4099573790439749,2.3892579881207254,8.28989733799896e-11,1.9825055621569197e-10,4.7081010208387096e-11,1.6220389877841892e-10,4.125575517502437e-10
