,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-2.0146213892191509e-07,3.200166255588825e-05,0.002252760675768563,1.5785581243321616,8.060017303966031e-11,1.8654110497227773e-10,4.336453927563737e-11,1.673364472603499e-10,4.191125125584981e-10
ch1,3.397441428554756e-07,2.917741967922524e-05,0.08589928017093672,1.3911564864362775,9.220925311699411e-11,1.2515732927558932e-10,5.993545510588232e-11,1.4978915693458023e-10,3.495702585415646e-10
ch2,-8.434358611073123e-08,4.2350476621120385e-05,0.37683643067204153,3.1864002333120363,2.035913988597869e-10,2.1938171938937947e-10,4.6988161493401476e-11,4.364947473952044e-10,7.177516408060005e-10
ch3,-1.7631325868972546e-07,2.4556450818448734e-05,0.27093061420111625,3.29245081971997,3.428831890012585e-11,5.925812221832782e-11,2.2612099258240013e-11,1.0182984570447613e-10,3.551264381337195e-10
ch4,1.9058338078036376e-07,3.337266677159006e-05,0.13050634931360738,0.9743650642462369,1.2234042275687922e-10,2.3781548216816833e-10,5.842618821465766e-11,2.344745809716065e-10,4.2971269109732844e-10
ch5,1.8554622111020663e-07,6.846274557071565e-05,-0.3640718831092369,9.058974442106535,9.44380084245248e-11,1.2316983323526513e-10,3.204211855159704e-11,3.508864861390864e-10,3.424706749467638e-09
ch6,-5.13941333785856e-07,3.8436217513866696e-05,0.037514524978441086,2.025604414254434,1.1717459191286317e-10,1.5144944071624255e-10,3.129713413066922e-11,2.9831377546849684e-10,6.572772526706131e-10
ch7,1.0743721378037991e-07,3.7159181329516385e-05,1.0359657899160217,9.67397604369836,6.9147579889509e-11,2.2237370883595888e-10,1.312268621674604e-10,1.1242259478158812e-10,6.461539576154099e-10
ch8,1.0591347380789842e-07,4.143145456814165e-05,0.20621536312539004,2.1023973468087425,2.3722705052212096e-10,4.672899542238033e-10,5.6192546536866304e-11,2.534611730778639e-10,7.360654588816104e-10
ch9,-6.018948639407059e-08,4.727219179187685e-05,0.016058483463921278,2.2014479886199707,2.2970039133261322e-10,4.6136983460188947e-10,7.93473201026556e-11,5.042858017891229e-10,8.630884959006845e-10
ch10,1.685110357599741e-07,2.9820314448402896e-05,-0.032368703678752414,0.9837116597366284,9.290770743767051e-11,1.3710322221457642e-10,2.75115399914516e-11,1.8801303929399768e-10,4.0823203300716486e-10
ch11,-9.302031721773337e-08,3.614889245866961e-05,0.39603424830068096,11.896216020993766,5.752875464605135e-11,1.222239412343483e-10,5.505741335808199e-11,8.996616113640587e-11,9.350554714330556e-10
ch12,-3.4113483251521106e-07,3.444704990517083e-05,0.1841332370075265,1.5334932769712362,1.5974186659068134e-10,2.942935817119111e-10,7.800932399983179e-11,2.0117349046704272e-10,4.0618925121617976e-10
ch13,-3.008263287885511e-07,3.592633553790219e-05,-0.20243656582708597,1.8473101434391577,1.2637398701479863e-10,3.221215055878278e-10,3.4956658233689365e-11,2.5590112867411714e-10,4.486929429218382e-10
ch14,-7.028617250786293e-07,4.764644305109852e-05,0.47530682505640615,7.1737535665924845,1.0187421995110104e-10,2.0911436542364414e-10,3.867841467052819e-11,4.0924574043896645e-10,9.291521908689739e-10
ch15,-1.020409938806043e-06,4.1258510059746884e-05,0.534797488421499,6.666431503978311,8.654938976579296e-11,1.830556813740018e-10,2.5206285712538776e-11,3.929041604660907e-10,7.623312985917719e-10
ch16,-4.1381214208759423e-07,6.60348839715932e-05,-0.26476859702358696,17.693995600278924,4.8963405384485316e-11,7.995242451853528e-11,2.2908534636766077e-11,2.646472868664646e-10,3.691461064922288e-09
ch17,-7.297030590132099e-07,3.533446953636136e-05,0.1740829294629649,1.918491120568059,8.028475061763813e-11,1.7019973340556757e-10,2.084468102382015e-11,3.132968493266913e-10,4.823175127178204e-10
