,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,5.501361954117929e-07,5.40538345271192e-05,-0.006459344531102439,1.103396158185605,1.0102074668429367e-10,4.193001732237772e-10,6.237219719931952e-10,2.906347823959631e-10,1.0508379672525179e-09
ch1,3.540334369298605e-07,3.6253468446331205e-05,0.11824159984990952,1.7237697948103925,4.883385676214176e-11,1.1140828958104999e-10,5.0342616734150913e-11,1.4222199078845054e-10,7.051871141265534e-10
ch2,-6.743722096517949e-07,6.426407123689031e-05,-0.1890869816765807,3.3199412993479536,8.73497950395037e-11,8.53599230895922e-11,5.310370180292326e-11,3.979685631433647e-10,2.5884773013877044e-09
ch3,4.4219778102391335e-07,4.2982735051978834e-05,0.034074589213051516,1.4193537996795955,5.704025692195157e-11,1.6294733502511513e-10,2.588842915395003e-10,1.5800800845587076e-10,9.188461508773121e-10
ch4,2.3538237898444443e-07,4.242471314409468e-05,0.030474985721132695,1.3786231270161675,1.4054027323786665e-10,2.5310719309892366e-10,5.577475775300618e-11,2.812859821148274e-10,9.100867122694779e-10
ch5,-1.1934187058338176e-06,6.886074274259903e-05,-0.5713120835726883,3.529477398607172,1.0509898785941233e-10,1.7633243942426442e-10,1.2632945486744546e-10,5.232577190409219e-10,2.345071966927778e-09
ch6,-2.5571823484084867e-07,6.290472344757427e-05,0.24010691649064644,1.5352960185375712,9.709970339138682e-11,7.598822881093254e-11,4.97813450697759e-11,4.0859597304681065e-10,2.4367706612871e-09
ch7,3.015236197931622e-07,5.3573216350288525e-05,0.7849774959789759,5.876869583650068,6.724126199375138e-11,9.421198449828584e-11,3.8002629338168324e-11,2.6205730628222193e-10,1.5247388230890915e-09
ch8,-2.0120327960537054e-07,6.168502840183006e-05,0.0613022635199558,2.786416578260461,9.329423090362259e-11,1.3453545830215676e-10,2.5657460673143843e-11,3.357535595964775e-10,2.6226949392902123e-09
ch9,-2.946242920416163e-07,5.349971482136409e-05,0.2230490374808943,1.7967826725306288,7.981794213683543e-11,2.0122483412267592e-10,2.9878147428345576e-10,2.575609317896586e-10,1.2365641181169257e-09
ch10,-1.8966942073695214e-07,3.5636136761072406e-05,0.020759876565442734,0.5669307291706134,7.342085389665939e-11,7.352610076657132e-11,2.0968413709587694e-11,2.352623440036298e-10,7.258143780857962e-10
ch11,2.2281261974814653e-07,5.714609828023491e-05,-1.6055140932739207,22.193303525072952,6.686596531361544e-11,1.8924470243234585e-10,3.0206782037598697e-10,2.293888037530106e-10,1.5992468526657852e-09
ch12,3.980837279865566e-07,7.118492904207816e-05,0.8805448842609522,9.026436134525305,1.2047440479816108e-10,3.3549704642605974e-10,4.767826323928736e-10,3.198247930898911e-10,2.6640272730780242e-09
ch13,-2.0559695026022879e-07,3.0872072150065516e-05,-0.19388535324536846,1.544805714647798,2.737076510589751e-11,3.7836674010650326e-11,1.4283904690772073e-11,1.2370958602133985e-10,5.153099750750125e-10
ch14,-1.2631932467385753e-07,5.8525932867057994e-05,0.6646794083062738,3.560173460707519,1.0635937510419746e-10,3.723066272275553e-10,4.4356172314914786e-10,4.14350277974223e-10,1.7836814603618494e-09
ch15,-6.876833282210861e-07,5.403381507412327e-05,0.0658588907241508,2.8282168832097234,1.1177246688834911e-10,1.9613489483601523e-10,5.6327860707984293e-11,4.2357968928525853e-10,2.0340083603297616e-09
ch16,-2.3012599177805638e-07,7.137743861175093e-05,-0.528184711418238,4.109171002328408,1.047224369069716e-10,1.4950342563086378e-10,8.610119568771663e-11,4.2571959222436734e-10,2.772127442071118e-09
ch17,-6.039124921135937e-07,4.2199457662737054e-05,0.3262374280482192,1.3284962861458425,6.683896935999623e-11,7.229685186484977e-11,1.9772837948590024e-11,2.9674694790457206e-10,1.0882903749607415e-09
