,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.5641068849298423e-07,2.6370983399178594e-05,0.7123425643040547,5.823555561052181,3.442998893135171e-11,4.950502861625941e-11,1.4325951783089016e-11,1.2507165395589556e-10,3.5744272948504757e-10
ch1,-7.487635622472956e-08,4.25786847643429e-05,2.111094104904767,17.760060769201907,1.713954440260979e-11,3.2255437308572467e-11,7.442065936668192e-12,1.0865450198620721e-10,1.202566105885402e-09
ch2,-1.2296810169453183e-07,1.53712450824939e-05,0.3673357715488176,4.085477872980001,2.4230945958849322e-11,2.3603204170926966e-11,7.32267301647731e-12,5.892093320088907e-11,8.695283102202621e-11
ch3,-3.086282013258562e-07,3.987041137551859e-05,2.169422016868459,16.506795933075416,1.827032982313751e-11,2.6529445196296636e-11,5.236431211624682e-12,1.3343935424108694e-10,1.0593135228427668e-09
ch4,1.233779439759626e-09,1.6587471536202394e-05,0.4816888931911487,2.1117000285514624,1.90908381811507e-11,4.7895530041663674e-11,5.2022429281232e-12,7.26070835329373e-11,1.1096652968578592e-10
ch5,-6.451615209012633e-08,2.7949665896808996e-05,-0.5150655450998392,7.074305237742262,7.677997766572281e-11,3.461111661588767e-11,4.884066745562077e-12,2.5903544596437776e-10,3.8196798057286184e-10
ch6,-9.76424158830608e-08,1.7044414441409296e-05,0.06967189030950761,1.4414627190554476,3.20373674069967e-11,3.687631164322919e-11,2.5411407124808957e-11,5.673343082074092e-11,1.1315719538729438e-10
ch7,-1.7359229499591216e-07,3.595652027825015e-05,1.285341963320983,11.809623296593868,1.4169004653594236e-11,7.07061195468104e-11,6.67861576735051e-12,1.1416931905300571e-10,8.240330225353086e-10
ch8,-7.253853366955359e-08,1.4651632455898772e-05,0.14789471920442349,1.030728151754312,1.281405355153163e-11,7.269315527891272e-11,5.4079343022718035e-12,3.2293901605410255e-11,7.19822710102166e-11
ch9,1.8218403913977502e-08,1.598104159505271e-05,-0.012922852573857578,1.0865708534635505,2.524207857339915e-11,4.3368616955404545e-11,4.1174892602299587e-11,4.752724640404369e-11,8.32807830374674e-11
ch10,-5.641663662910086e-08,1.4588001542669933e-05,0.5160745905394332,2.2946790146810034,1.1059769965214336e-11,4.1818472948718816e-11,2.8362122516678382e-12,4.480862805661541e-11,9.313315028381187e-11
ch11,-2.64829717216481e-07,3.222155520531289e-05,0.8707686603201249,11.280335134785313,1.2972325653653658e-11,4.138800420113759e-11,4.42822179335585e-12,8.660184421269664e-11,6.780184147794203e-10
ch12,3.9596378110856854e-08,2.0627539462084525e-05,0.7763358710497205,6.762884982123653,1.3425100419263125e-11,6.558538733379603e-11,4.058405198584459e-11,4.4365726329027916e-11,2.073901050813339e-10
ch13,-3.061301044059152e-09,1.4359753621654962e-05,0.003049205017442788,2.9987804868291192,1.5801269795852435e-11,4.7473769633206646e-11,3.1994588784677084e-11,2.776714968943885e-11,5.618583741702527e-11
ch14,2.9418609863736333e-07,3.2601016716928624e-05,0.26150925441044065,1.712431838599275,7.372489778341447e-11,3.783616310088174e-11,1.2363417902410002e-11,4.790384375413601e-10,4.2154203126311903e-10
ch15,7.699289633709534e-08,1.6984200303257222e-05,-3.4395200231793814,59.457942247292806,2.5896825714630526e-11,2.434200420361678e-11,3.2335915840057414e-12,7.151798405678878e-11,1.0970565296511777e-10
ch16,8.215442865800296e-08,2.1025136576294886e-05,0.8928743500096241,6.8217891845534755,5.124400381298978e-11,2.743251768785967e-11,3.925179578482817e-12,1.4570723863842144e-10,1.7887203615704875e-10
ch17,1.5434089872787695e-08,1.3178675363466288e-05,0.18954945665940381,1.3822881206282664,1.940303245850783e-11,3.303198177962414e-11,2.8760319805505145e-12,5.097145137336847e-11,6.015351436762115e-11
