,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,3.669864737067617e-07,5.21187925848195e-05,-0.03467913562307389,2.9723012074236195,7.33101717684275e-11,2.9909297869181416e-10,4.4038336309757577e-10,2.063120032470792e-10,1.2455175765877228e-09
ch1,-1.3986024572274873e-07,5.43926965907698e-05,0.39555968016281745,2.539056006086124,6.990001001119336e-11,1.9256239384187417e-10,2.5248702313667166e-10,3.6506628840172677e-10,1.8462397530025665e-09
ch2,-5.846698878173068e-07,5.51073436698399e-05,0.188118162907766,2.178864752136483,3.11509028356334e-10,4.015588071948111e-10,2.77585593131339e-10,9.046285894186147e-10,1.1028367498090026e-09
ch3,-6.118315638732052e-08,5.3761418592735854e-05,0.7851538651641669,5.162526335696752,6.274173775602308e-11,1.4840407116931558e-10,2.1633514993925788e-10,3.5941057410665e-10,1.69198490006842e-09
ch4,-2.9072111381795104e-08,4.937093231340557e-05,0.005198590353290354,0.9383054424570645,6.314186635652779e-11,1.0354133620365785e-10,1.4432839229304017e-10,2.6140079930412117e-10,1.7285426139480362e-09
ch5,1.972897618052795e-07,5.4769601235050987e-05,-0.3387535430905668,5.534787369417289,8.92608194876254e-11,5.982415634341776e-10,1.1871695542450905e-09,1.8057620077700184e-10,7.679384102537398e-10
ch6,2.2461340654735866e-07,5.080220384085381e-05,0.26373188926953556,0.9881110408635769,2.2797288490404872e-10,2.9333519548959625e-10,2.491379243369344e-10,5.007936537360272e-10,1.2588132403440346e-09
ch7,-5.816128410495629e-07,5.502727889220862e-05,0.1560008841780406,1.436278939530811,9.543657625123786e-11,1.0503601578377905e-10,5.5277832135987443e-11,3.3944645828574516e-10,2.212267850250066e-09
ch8,5.864278867750034e-07,6.303089842963171e-05,-0.025442304157921057,1.011305114654693,9.080112255147311e-11,1.2740355004203382e-10,1.1039720784995318e-10,3.1884825845084575e-10,3.231239167349481e-09
ch9,2.42452454011182e-07,5.335094055795265e-05,0.25253620430518336,2.2736406099449207,2.7341845051232077e-10,2.5247954077721385e-10,1.8615194180799661e-10,8.174050101993452e-10,1.2584497333264673e-09
ch10,-2.3820548313397805e-07,5.378830739070277e-05,0.13478845127674727,0.674939852575176,6.023812369502628e-11,5.0074018343527676e-11,1.3212164671764498e-11,2.9766183905481914e-10,2.428841440932792e-09
ch11,-7.939017570649696e-08,5.672002649917304e-05,0.551374826222326,3.013649243725201,1.3787229478619945e-10,1.2407028728456032e-10,8.584563878233325e-11,4.835119814462848e-10,2.1356461500523318e-09
ch12,6.317983523212769e-07,5.829303128255906e-05,-0.1175934698881049,1.0645176833525696,2.3637726961783646e-10,2.588780990272859e-10,1.1386954296891204e-10,5.95580086355202e-10,2.086613069895047e-09
ch13,-1.2012800498291135e-08,6.122249330780054e-05,0.3389541060159336,0.794634562361384,1.4683622308898305e-10,1.5687912609731995e-10,9.703431490579103e-11,4.795712425221792e-10,2.8327952104688124e-09
ch14,-1.5123446235019997e-07,5.017394359208974e-05,0.15558269082489112,2.4830408574729628,6.337208608055091e-11,2.648013165643756e-10,5.003804821297685e-10,2.2143209408387408e-10,1.121479290771332e-09
ch15,2.9562826161021487e-07,3.8218117915947764e-05,-0.4805722429624505,6.43839354177414,5.00327973811621e-11,9.655073822744231e-11,1.3041841195604583e-10,1.9766085602716148e-10,8.891508422575889e-10
ch16,2.268969105671487e-07,4.270477573273273e-05,0.15425468578438117,2.621924699570509,8.119733278505445e-11,2.3159452278587197e-10,3.873479185310158e-10,1.9382965990236974e-10,8.490218666965289e-10
ch17,8.961954497437862e-07,5.1182577974055936e-05,0.4700339779852854,1.1886484738328091,9.104220350791489e-11,9.410708979396015e-11,2.8930622812038087e-11,4.1335564318713685e-10,1.9486627906022474e-09
