,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-3.828825448542004e-09,1.530090026408855e-05,0.40336510614619386,1.2265218683467705,8.210738524179308e-11,3.212256389825669e-11,6.082181237755476e-12,4.201988790233295e-11,6.106471220956134e-11
ch1,9.146540338134328e-08,1.2478632786946238e-05,0.28430597762192206,2.0315285555913825,3.600694345558054e-11,2.725014815042897e-11,2.238023821601303e-12,2.4605985717305173e-11,6.172381875425562e-11
ch2,1.0079529244851084e-07,1.212397409963746e-05,-0.007013105510848215,0.5457086398452882,2.371065754302568e-11,2.0078081535524025e-11,3.324321679990259e-12,4.96936941391204e-11,4.733265353353373e-11
ch3,1.7659708606418736e-07,1.1319431228257146e-05,-0.08106218802975476,1.559893599682879,6.333880121342228e-11,2.083727677787095e-11,1.9679006574461354e-12,1.4194570889087672e-11,2.8386622699886984e-11
ch4,1.890419390679083e-08,1.5337658747814156e-05,0.2529563368619244,1.514882310350453,1.0920460683164685e-10,4.417719211768163e-11,2.2526572979084285e-12,3.4800538397915685e-11,4.6776570555558594e-11
ch5,1.7007969625431002e-08,1.7091055117432217e-05,-0.3606263470922008,1.325679527990328,3.125137439560059e-11,3.385986400033728e-11,3.184354520501675e-12,9.943984644469665e-11,1.0933844926480469e-10
ch6,-4.364337678859377e-08,1.4564587426579391e-05,-0.17618221796663994,0.9942756018704171,2.8978661647000263e-11,3.673038106512391e-11,2.755577999123257e-12,4.6613078392487863e-11,8.892333308060997e-11
ch7,2.0993723334150895e-08,1.872350884331919e-05,0.200811236035913,1.9686376722615941,1.202353908338824e-10,7.33942792263469e-11,2.4440052879625982e-12,3.094113073018661e-11,1.2252861222968943e-10
ch8,1.7501243233646707e-08,1.856143710309468e-05,-0.2696351387473075,2.323069568759423,1.8153528127016617e-10,5.889320443475639e-11,2.6651218605776865e-12,3.147656300476287e-11,7.031269583293377e-11
ch9,-5.6538804926372424e-08,1.0110405169644573e-05,-0.02707049009650653,0.746148120193876,2.669262079139908e-11,1.548692001113527e-11,1.7479952597373465e-12,2.0915954667670394e-11,3.2004674489946686e-11
ch10,1.6295658557091492e-07,1.7041730422587684e-05,0.10026992788459517,1.6756741428205633,1.3001733428490794e-10,5.54810544221688e-11,2.3721628840742726e-12,3.73101571163605e-11,6.366990696259146e-11
ch11,1.0061315524938474e-08,1.4013661827439294e-05,-0.004053327864734335,1.7988760609940204,1.0915083363360204e-10,2.8072345962933142e-11,1.9049776098143227e-12,2.1051470129586674e-11,4.660582365574342e-11
ch12,3.2281119863647467e-09,1.4196327784379342e-05,-0.16183165289421647,2.0402487430240415,1.0240802083424528e-10,3.115524407222067e-11,2.158323811063687e-12,2.138602701363237e-11,4.0563493571537905e-11
ch13,3.94870739675453e-08,1.0391366249121218e-05,-0.07706004492148487,1.766605062897395,3.421250053853974e-11,1.8021194039078e-11,1.708856956243474e-12,1.802729801205346e-11,2.981407432127239e-11
ch14,-7.715184737304411e-08,2.665996225442706e-05,0.8375126350418931,2.8830086745235812,8.603236599000544e-11,2.349551312639174e-11,5.8326670706564536e-12,3.217046840026095e-10,3.035516209591954e-10
ch15,-3.6293971180216955e-08,1.1325810362617171e-05,0.26893140997898024,0.9749267578716565,2.6205998995520277e-11,1.8925203112698098e-11,2.0479763628382933e-12,4.0282700454527737e-11,4.1923239263473334e-11
ch16,4.5139079921815183e-08,1.883105282986419e-05,-0.07580218244905076,1.5537709958321102,4.4068367148636786e-11,2.7046184782240236e-11,2.947897575098218e-12,1.1687006926966736e-10,1.5985763700037877e-10
ch17,-4.934568483240947e-08,1.2571197995109422e-05,0.023220469132005688,0.9309737257080859,3.749962954212316e-11,2.3268087684733004e-11,2.42994681275129e-12,3.688095255188447e-11,5.011825671478938e-11
