,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.363305670963376e-07,0.0002452650610368779,0.31255189274188194,1.2572286447221028,1.0817880439693955e-09,1.5750333406269802e-09,4.946205560828977e-10,8.384938917126934e-09,4.7911255328116314e-08
ch1,5.679704236207885e-07,0.00019409602509487197,-0.75481356174321,2.036364230309335,9.298782205913701e-10,1.6191912606922725e-09,6.553006890763781e-10,4.6500007579776505e-09,2.98553913534993e-08
ch2,-7.3991943143219e-08,0.00013574759702052338,-0.19958994324585216,1.6573170401149806,4.1089266739850055e-10,5.159865031050421e-10,2.4129560044606534e-10,2.2109301979725543e-09,1.4975089469229074e-08
ch3,6.178399778828406e-07,0.00012317668825358058,0.1858850904574059,1.303608864842512,6.122359875475025e-10,9.252000957858719e-10,4.637685859388047e-10,2.5813454679157e-09,9.874719044327772e-09
ch4,-1.9907476835695944e-07,0.00028484659585724777,0.5663964900378631,1.1707297552407363,1.7154054532880303e-09,2.094234880124435e-09,2.9234846790902135e-10,9.407813760386311e-09,6.890263697354663e-08
ch5,4.0676452112205546e-08,0.00012381567411159274,0.1367731306621194,1.345760515842934,6.357875001410824e-10,7.039907250614816e-10,2.6457075876643974e-10,2.475442679062512e-09,1.1231090638417013e-08
ch6,2.9451571213860067e-07,0.00011594640663232969,-0.14162418062392781,1.3408808537410586,3.2338080905188554e-10,2.7130252169651966e-10,4.936784128935765e-11,1.7691297603457243e-09,1.0931828425175606e-08
ch7,6.004786608438572e-07,0.0002553947269820975,-0.12504991241046018,0.8792137188117262,1.1077130272657182e-09,2.182703516702964e-09,8.397899732091745e-10,5.988798802757705e-09,5.398198922547836e-08
ch8,1.8744339930560786e-07,0.0002756945564638308,1.1049465399462386,3.6113142104974623,7.993842186606599e-10,1.1388595546911598e-09,2.0514585975283572e-10,4.551831975495794e-09,6.979235087188686e-08
ch9,3.0143759631267336e-07,0.00010483449598927283,0.18361630790600317,1.7196123286842324,3.5864233039068004e-10,8.100411753797382e-10,4.111964886230792e-10,1.5601840497438188e-09,7.800988594577068e-09
ch10,2.0582216733971166e-08,0.0002587553179482156,1.0414916361991047,4.29411837727862,1.0646384326178995e-09,1.073131431199448e-09,7.246344335833644e-11,5.1775444130193055e-09,6.012175587908023e-08
ch11,7.426360675104251e-07,0.00020830025592678136,0.1888426403806895,1.1123910778238448,6.767791296901836e-10,2.068167740817905e-09,5.540055531754621e-10,2.8198177096205634e-09,3.51911208194909e-08
ch12,2.3958244569698705e-07,0.0001459454250906035,1.010293465217816,5.5660695976492125,8.627824334116019e-10,1.0068554542123308e-09,4.839924025369125e-10,2.48926616066166e-09,1.5874910082732103e-08
ch13,1.120742744497225e-07,0.00010916593407428461,0.19417917223596193,1.44887695361726,3.1431575359655276e-10,2.648023865198889e-10,3.239899157362431e-11,1.567062025903871e-09,9.731734252200118e-09
ch14,-2.4088775707261105e-07,0.00015605146888094006,0.09531811898621351,1.1816281541670595,7.304846557148921e-10,9.810105384005822e-10,4.034052310177532e-10,3.615276082367048e-09,1.8182432282132946e-08
ch15,7.887901737138755e-08,0.00015444566155857332,0.2602021992964618,1.2322937152053912,8.019742919016392e-10,6.122179871072575e-10,5.749696890241992e-11,3.799525823528357e-09,1.9019101513735083e-08
ch16,1.2600978361373745e-07,0.00018446370350629445,0.0016912430322267799,0.993951829145177,9.423854609763235e-10,9.65936146210477e-10,9.461238700899277e-11,4.565923262899045e-09,2.8296780012337264e-08
ch17,2.6711874506018394e-07,0.00015203067397185702,0.4508822850980568,1.8529764127416568,7.303517040600005e-10,5.493573997378337e-10,3.141995141585906e-11,2.4519293118467174e-09,1.9781138612692787e-08
