,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,9.336291860406592e-07,0.0002096144328274262,0.27764292741094954,1.2316687584156591,7.292727343169533e-09,5.08263345115895e-09,9.385594095741612e-10,1.921495997160603e-08,1.1478906509710538e-08
ch1,-2.1704755668104965e-06,0.00012128025500473402,-0.09186835226259578,1.9815514988425713,1.0846761280434423e-09,1.2850995238572885e-09,4.6206863694629757e-10,4.131590676821737e-09,7.1912382900791336e-09
ch2,-1.0512942088310648e-06,0.0001201594211722542,0.32823608301326307,3.256657526083827,1.2601082926457442e-09,3.6313436353028235e-09,1.5966565248162624e-09,3.214489992840627e-09,4.249166054997508e-09
ch3,-2.645847218860568e-06,0.00011678268751468805,-0.4304162504084022,1.2041755940228107,7.676939726800044e-10,6.554409646059767e-10,2.4865520810478375e-10,5.213503023733403e-09,6.5225470047476696e-09
ch4,2.1151494704121267e-07,0.00022638508378364464,0.4300194874627121,4.538344506729191,4.272640993113202e-09,2.817829217794909e-09,1.8473764264881777e-10,1.6612268960645638e-08,2.8405371903286107e-08
ch5,-1.6071048886451466e-06,0.00021323105536425382,0.3204831996064803,2.831142050892919,6.295414393389317e-09,1.0331563623112637e-08,2.340083905717833e-09,2.1075378237109314e-08,6.1317523516267445e-09
ch6,-1.1212214079547224e-06,0.00010521657436379671,0.10648476517165491,0.8830918026746266,9.913183868022975e-10,8.944122257248971e-10,1.2996698137624109e-10,3.68332014291035e-09,4.734870669597778e-09
ch7,-2.2477197593393857e-06,0.00016539794230838886,0.41466594083736125,2.7018761766570645,7.567478298156905e-10,1.4446216024866323e-09,5.361223516381392e-10,4.75491895846487e-09,1.8680063481838794e-08
ch8,6.201122191161273e-08,0.00013934049076847732,-0.0027440064589412303,1.210501678576934,5.70963646534878e-10,3.6274173407837703e-10,5.850520131300876e-11,4.02961097342084e-09,1.356765541961281e-08
ch9,-1.32674993228989e-06,0.00015551518565195838,-4.821259840251849e-05,2.533464040121891,8.868277855708596e-10,2.685688380854859e-09,1.8281014757216927e-09,4.5914781295628095e-09,1.3597521115391814e-08
ch10,-8.317509165582748e-07,0.00023465305929408955,0.2805542186349395,3.7721381867128656,3.784736178961393e-09,2.20365333593122e-09,7.629159390095205e-11,1.0063462882491173e-08,4.032424265500334e-08
ch11,-3.61102036762482e-07,0.00011028991668517873,-0.19216841952071712,4.317472499041397,5.452142948126136e-10,7.867293145838701e-10,4.879160965825878e-10,2.3170936036808927e-09,6.554164155622129e-09
ch12,-5.446323267554825e-07,0.00012179673280402658,0.2379233965981592,2.307880812024071,5.178794814671368e-10,9.437870459634124e-10,1.0245062570081273e-09,3.126859745460851e-09,7.081211311158513e-09
ch13,-1.453724968556791e-08,0.0001204662137810919,0.078105926355751,1.0269230731255234,7.316221936323503e-10,4.403788723365626e-10,4.374372771958081e-11,4.5815431528266425e-09,8.714924060941772e-09
ch14,-2.2833547551614367e-07,0.0003006652025847888,-0.03743680011729106,1.5809280610526004,5.1783341866873e-09,7.0238156141907744e-09,2.037805292948696e-09,6.287052178964966e-08,1.438078728278142e-08
ch15,-1.31619398316593e-07,0.00016184939209620177,0.05912717930927369,2.200237188459334,3.915361275344264e-09,2.9030958246532045e-09,1.865183187514585e-10,1.2864477672440387e-08,6.460486292934294e-09
ch16,-1.470228395493823e-06,0.0002858830236786475,0.7831727012633993,3.297060136229641,8.869257865969552e-09,8.109013113572988e-09,5.373369260576812e-10,4.819853839366514e-08,1.7103329029443163e-08
ch17,-1.0019105156390068e-07,0.00014611230139686507,0.3672580289537558,3.1503868602584637,3.1586805952441915e-09,2.019686170406695e-09,1.400170681364493e-10,8.92437268665379e-09,7.304249658749112e-09
