,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-2.9513523190804546e-07,0.00016983888497648593,0.7617826129709043,4.038900279798613,1.1502500738635387e-09,1.94472000421475e-09,1.478511839568366e-09,3.943871367276284e-09,1.9932803810128966e-08
ch1,-8.72818181407617e-07,0.00012917775625017808,0.28996756853905264,2.1967584766408184,3.514347534696634e-10,9.020428171023068e-10,5.914085291211326e-10,1.49353997477468e-09,1.2347304422334534e-08
ch2,-1.1619303821218298e-07,8.708582977502642e-05,0.7973970485623226,4.384260930601424,4.624053015209733e-10,3.216665256024819e-10,7.96378440153742e-11,1.4455380542770111e-09,5.2207683494401e-09
ch3,-5.309842023512329e-07,0.00016517541450881794,0.6077573994692164,3.0706332616982444,8.418178345043881e-10,1.228304352628163e-09,5.050095980550896e-10,2.3690251646314976e-09,2.0868270428117456e-08
ch4,-5.624587019055722e-08,0.0002409718032201208,0.6581107383730985,2.7259083205006283,8.717357634582681e-10,1.009969542771675e-09,1.9347467057146517e-10,5.101277813932335e-09,5.1018965467779425e-08
ch5,-3.80464950517312e-08,7.880411510446994e-05,0.274885114150923,2.8483999049279802,3.529915819940242e-10,2.7764635981246573e-10,1.1135333121944687e-10,1.1479915713790474e-09,4.1604073345068e-09
ch6,-3.5965468764618643e-07,8.648983355476428e-05,0.883029840906784,4.297692174357624,5.258914296408937e-10,1.8955117032101763e-10,3.0151587784397706e-11,1.399753554136993e-09,5.108493558228188e-09
ch7,-9.256732880028034e-07,0.00019410317323166574,-0.3102690205426414,3.3134830178106913,9.185096173154636e-10,2.6413203080121217e-09,1.2394093623920316e-09,3.4859262126596033e-09,2.7062643349332942e-08
ch8,2.9016111369925843e-07,0.00029813977828933446,1.0117440741695731,3.2353689534784706,9.126426569354349e-10,9.363013405180348e-10,1.4701365971668882e-10,7.590362876775439e-09,7.994027141848363e-08
ch9,-8.726340384526119e-08,7.789643985944963e-05,0.7731910194359618,4.249198332510719,2.1275710456475356e-10,8.057416774260656e-10,5.772556135839229e-10,6.486630043461806e-10,3.6157141488749903e-09
ch10,-6.496538822285813e-08,0.0002830421311274965,0.8636769498660114,2.957459375254756,1.1353370643326418e-09,7.726848651809714e-10,9.821337572922183e-11,7.234314818070855e-09,7.195373869467587e-08
ch11,-6.77100140909725e-07,0.00018330770582324578,0.6565649661526315,2.716639309454166,1.1927089233864475e-09,3.917811554473369e-09,1.0828376590226798e-09,2.795787316055008e-09,2.325935173087718e-08
ch12,-2.3978653625530977e-08,0.00014637690440839072,1.4449893263904046,6.150538570347752,1.59932767144023e-09,1.411042776468824e-09,8.337196400026525e-10,3.276293366207498e-09,1.4942391064693268e-08
ch13,8.691211552713919e-08,6.076380014071434e-05,0.26552020955528893,5.479591300056304,2.5364479945474683e-10,3.150365417076737e-10,1.9988335700783624e-11,7.471752954472877e-10,2.4071411244718406e-09
ch14,5.88009427947592e-07,9.813714030666258e-05,0.5097688974561176,3.1813694036631777,2.74112031836478e-10,8.461554875016326e-10,1.3405836905432575e-09,1.0645921798460891e-09,5.948335680919431e-09
ch15,1.7969606157215499e-07,7.483420698120723e-05,0.06376238322849603,4.472934170830472,3.224203869123986e-10,2.0934125624089136e-10,2.0770670635436827e-11,9.35814619874308e-10,3.906809112692945e-09
ch16,4.677629596175042e-07,7.412952285051627e-05,0.24481842906372112,2.2303602460944187,3.844271400978749e-10,2.27138433265599e-10,4.594637496408064e-11,1.088500385788287e-09,3.646470032788423e-09
ch17,3.607047786228356e-07,9.83175827174697e-05,0.4633325272105037,3.7010307026402804,6.153705781773362e-10,2.2085336228655954e-10,1.544651544659655e-11,1.4698838791646138e-09,7.232728667420668e-09
