,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.378697573880888e-06,6.31475166585646e-05,0.263184824612334,1.509646632742327,2.8930775820468167e-10,3.305709429113266e-10,3.7290989565662606e-10,8.436724426200054e-10,1.6532977205309882e-09
ch1,2.8618181946444133e-06,8.809731905126897e-05,0.4639273906999213,3.5078524434121565,5.222715679743063e-10,3.083653138531606e-10,9.027172065466952e-11,1.232376609741639e-09,4.288704702056278e-09
ch2,5.001418626773687e-07,6.751532747271559e-05,-0.14880112018688843,4.539478372761476,1.358848159951977e-10,1.0792282744333674e-10,3.957111735611527e-11,1.0125460841856765e-09,2.4416835930575245e-09
ch3,7.038385678218599e-07,5.3277361676525424e-05,0.5873972713827066,3.4764707427832304,8.808607737532178e-11,1.1110992181361673e-10,1.0018016976821826e-10,3.2948540463472125e-10,1.7473006402074655e-09
ch4,1.045055320746409e-06,0.00010294748055966467,0.11592885668747879,5.547465131265605,1.0756432507843697e-09,5.500259618191755e-10,8.358657054938882e-11,3.939202677785321e-09,4.306145687887365e-09
ch5,-1.6856511732191662e-07,6.713044601157923e-05,0.1929240573306642,1.3337411165521589,1.7256913675480636e-10,1.411039637756968e-10,5.0367424359805125e-11,1.1643711384545912e-09,2.352989053537099e-09
ch6,-1.349284606105511e-06,8.451542605373031e-05,0.0017923007617060918,3.134116330478286,2.33226618234639e-10,1.384142964383612e-10,1.9849955305846058e-11,2.2368530477675594e-09,3.839274053555299e-09
ch7,2.1247977810674114e-06,8.306654147047202e-05,1.1694854457174468,10.060045077992726,4.2169836814554537e-10,3.0617111365538384e-10,8.427597407511247e-11,9.491047042325122e-10,4.727378042228023e-09
ch8,2.135304117496169e-06,9.130024801800195e-05,-0.6487245051339332,6.45802312159589,8.513605422777872e-10,5.338125730282271e-10,6.184281925252081e-11,2.0220680906128757e-09,4.43365129681862e-09
ch9,-1.0558350802806073e-06,6.955772819803793e-05,0.29900741671349645,4.249280256609158,1.8135236835710728e-10,3.550320812718466e-10,3.389096457581702e-10,9.405158047412614e-10,2.5895228986664803e-09
ch10,2.5176499558493164e-06,0.00010407631913874131,0.2757449938694261,4.504156236262476,1.2413882519565492e-09,6.06290181077653e-10,5.815010978791392e-11,3.754600474574973e-09,4.871903457680489e-09
ch11,9.77543112521922e-07,6.480175426069696e-05,1.4745321666392963,15.158042554665183,1.9855705803553522e-10,2.0708187732127898e-10,1.1392765657558384e-10,6.885529305548919e-10,2.5780959447344833e-09
ch12,1.0374676685083529e-07,5.682487696099856e-05,-0.10985477574303146,1.8539558936484557,2.2841714806862224e-10,2.9378022235410406e-10,3.5060983361219285e-10,7.386466826817688e-10,1.3589132869646343e-09
ch13,-2.3880863465434884e-06,7.931772392687617e-05,2.000966770666522,19.286350784633,3.88827283135769e-10,3.857125118167211e-10,2.17814374013881e-11,1.395839125363193e-09,3.5589458542248257e-09
ch14,-7.287022669112131e-07,5.648134875466926e-05,0.18240946655317597,1.0812270282080112,1.8914406471595258e-10,2.670147546320484e-10,2.99566785442104e-10,6.62289963519273e-10,1.430204638537495e-09
ch15,-1.7050036452790895e-06,7.429802062351098e-05,0.43005501523107387,6.014740328881814,7.438441822413566e-10,4.1068865308923503e-10,5.0267444205521814e-11,1.38252027220402e-09,2.371163627709239e-09
ch16,-9.872302525626157e-07,8.63256346081069e-05,-0.14689782297598675,3.4309725663438666,3.943168704474202e-10,1.722473941026457e-10,1.294987904545484e-11,2.2753070069840947e-09,3.792593204520197e-09
ch17,-1.6949009281173666e-06,9.080915049845641e-05,0.34172210190833197,7.019261101692177,5.982493285536484e-10,4.760970035666293e-10,4.298616951231667e-11,1.5947258537974525e-09,4.699976751333901e-09
