,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,6.102638103828606e-07,0.00031310102194166136,0.11868847384353834,2.468009443797949,1.2897884700622818e-08,2.0147367983167473e-08,8.789929532717306e-09,2.0911123930331303e-08,3.500901667068816e-08
ch1,-2.773011124629349e-07,0.00021189358081137808,0.47694194343916496,3.420093838524629,2.409716709192887e-09,5.2290011142690405e-09,4.431737758967112e-09,6.083386726107258e-09,2.4636633694010823e-08
ch2,-1.168978729967752e-07,0.0001544043730297405,0.5445831042802926,5.469610497025938,2.028977535174095e-09,6.219399216598832e-09,5.410348260744167e-09,3.888523462044146e-09,5.864807361085579e-09
ch3,-9.379302161203431e-07,0.00019501305509916878,0.3954366665098758,2.125553320569436,1.9147877526018477e-09,3.630515115430279e-09,3.1114366365401555e-09,5.046585595880988e-09,2.254063554326187e-08
ch4,-1.1761501264459458e-07,0.00025435793986541805,-0.12321534688871667,2.9449674612607843,4.121845474858667e-09,6.694917453102099e-09,3.933321301687426e-09,8.850217377366444e-09,3.806011632904647e-08
ch5,1.0171819338766585e-07,0.0003569314881630182,-0.7088126969019611,5.940244760419928,5.144626164674883e-09,8.745480931785827e-09,4.811886616743422e-09,1.7992540551566964e-08,9.048296582746471e-08
ch6,-3.8483285982354116e-07,0.00017916767537162968,0.23081441613304673,3.1235920995858564,2.3674240266032242e-09,3.96178982617694e-09,2.1802982973114073e-09,6.145897459799205e-09,1.6292700977634604e-08
ch7,-5.942090222849577e-07,0.0001910125622624693,-0.03210447629921667,2.6496589129921126,2.2410358548842764e-09,2.7885719515999843e-09,1.8464110084083223e-09,5.949069057202115e-09,2.2795307984158613e-08
ch8,-1.082809240303586e-07,0.0002043027255250005,0.03851230001629536,2.983509177116164,3.631990682249074e-09,6.755529584512368e-09,3.4671750629612718e-09,8.099022959623919e-09,1.962024060353659e-08
ch9,-2.530870327889072e-07,0.00014923524339753103,-0.30186330241187853,3.264692410676852,1.966310397168918e-09,3.905129061696244e-09,2.5084178213959394e-09,6.266196457037269e-09,6.959491669385688e-09
ch10,-6.969866553117539e-08,0.0001955443517693603,0.045394712847564564,1.304025588552773,2.146622586109345e-09,1.882343548357859e-09,2.885957192611365e-10,4.721615519599786e-09,2.749432324528768e-08
ch11,4.7943243268086916e-08,0.00023110929167659372,0.1253217099036714,1.62214693190439,2.4961060928479156e-09,2.9960400888775363e-09,1.924116588555467e-09,5.950847147889008e-09,3.833977136599222e-08
ch12,-7.788892304360325e-07,0.00016470197633701092,0.11689572156994073,2.7684971346453224,2.0776998816478466e-09,5.019505847818611e-09,3.1145947872367247e-09,4.9390378783703115e-09,1.1824961963000798e-08
ch13,6.453095607284822e-09,0.0001778821175055168,-0.00011089846399902675,2.275776121147426,2.953588400789202e-09,4.411070707392387e-09,1.6053466427972795e-09,6.714022870882226e-09,1.3740401135231407e-08
ch14,-3.0993993476888744e-07,0.00032506577202010787,0.1348252699874414,4.038874103561794,1.2666221923896476e-08,2.2556297520003246e-08,1.0038573345032918e-08,2.316480383394175e-08,3.806487038349104e-08
ch15,1.830246703698282e-08,0.00022601096125846474,0.4362124666236052,9.252070722548952,3.446834963723773e-09,5.9993844096599845e-09,2.8114803836813176e-09,8.042290939343352e-09,2.8310983293688997e-08
ch16,-1.4798273350665174e-07,0.0002490132524759131,-0.4247240917990307,5.905967703398272,2.8726024087039295e-09,4.209589103683791e-09,2.6223132342823293e-09,9.483908256422841e-09,4.321060125828876e-08
ch17,6.315895834729602e-09,0.00014287913198848405,0.2894951362760604,1.469988943298616,1.5761839588492208e-09,1.7596711501749677e-09,2.331471970768619e-10,3.7262332378142065e-09,1.2339581257127037e-08
