,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.2467408735613065e-06,0.00023123879287870438,0.3035412540177617,2.217260285623885,6.9792884786062855e-09,6.249743785623504e-09,1.5739502487458726e-09,1.3858060515699617e-08,2.435864252048524e-08
ch1,-7.073714791658806e-07,0.00022122571707375554,-0.6760180023799407,4.165567104955178,9.005748123710224e-09,6.623173238816868e-09,3.42186633186011e-10,1.4747520952755288e-08,1.912089520227394e-08
ch2,4.7269352423228137e-07,0.00015998307554459328,-0.22749592639099292,0.6820461859962328,1.6390569875446642e-09,4.563399347770912e-09,3.5423031185426665e-09,3.557943011401986e-09,1.1256144187870974e-08
ch3,2.27454446758095e-06,0.00024844998172076103,-0.2857862185935221,3.3936578053816646,1.066618469740162e-08,7.836655298047593e-09,6.807240150573483e-10,2.08088163422444e-08,2.175753273215624e-08
ch4,2.0976778594767043e-06,0.0002975173909782572,0.5662956987410391,3.0082758377032617,1.1719676250101214e-08,7.55095204493967e-09,3.092981749160307e-10,2.5538043236429382e-08,4.340526517917057e-08
ch5,-3.060614250536187e-06,0.0001807562833926499,0.1463618879778103,2.303216600898696,4.134606512232002e-09,7.127843552920204e-09,1.5744785635535854e-09,9.549365420894239e-09,1.0104958028610609e-08
ch6,1.2763843487085561e-06,0.00015574381230582361,-0.1737181454043963,1.3087001600580015,1.8108568528450767e-09,2.204406951979127e-09,3.902184714020531e-10,5.559308073696761e-09,1.339290447212265e-08
ch7,-7.805507070641133e-07,0.00018454159512504788,0.009490903817283666,2.559329420497215,5.016616630951143e-09,4.989088626212428e-09,5.374345323606833e-10,7.164089620246424e-09,1.6181976752516734e-08
ch8,3.426754040855693e-07,0.00025693098276483245,1.0189803862739768,3.491028742737539,5.8594950184727616e-09,4.03116023671731e-09,2.689961198237557e-10,1.4722977574090812e-08,3.9876818813562025e-08
ch9,-2.5286955276536244e-06,0.00017913934831432818,0.001537491549405984,0.5052519829200661,1.890777755521949e-09,3.737075098851974e-09,3.5615382271730543e-09,6.192817861519316e-09,1.5688285145508716e-08
ch10,4.800992153147614e-07,0.00024115498378211652,0.466036707017768,4.142861624129833,7.652182357097728e-09,5.0365039294094055e-09,1.5663674981011737e-10,1.9380484714252116e-08,2.5045496320458636e-08
ch11,1.2003109254200948e-06,0.00018660456796239355,0.2171901817630445,3.6488617241737433,4.545440598515295e-09,4.17225735118821e-09,6.264834732231294e-10,8.371835033685992e-09,1.6412662264557292e-08
ch12,1.245647263521555e-07,0.00020007894776779162,0.7032783469205288,2.232292580735961,3.477845839089213e-09,3.0146484869692737e-09,1.4132299274470642e-09,7.626750050160026e-09,2.2907045705500305e-08
ch13,-1.5501773303747648e-06,0.00019255828172234143,0.5861908423758623,2.080325021261208,3.0425489838546377e-09,2.434141344474264e-09,1.7795893235583074e-10,6.463473102935604e-09,2.4646430780498383e-08
ch14,-9.67036095991957e-07,0.00019828370820871086,-0.34974741838675716,1.2408359720823725,5.024793308357615e-09,5.758785568840759e-09,2.126372567914051e-09,1.1619821657784877e-08,1.3941849049966947e-08
ch15,-1.375845763899758e-07,0.00016652354632770198,-0.3210649627701562,1.6785635537581305,5.165846859754441e-09,4.158069084255125e-09,2.1727547134470596e-10,7.756453705503687e-09,1.0276553950052529e-08
ch16,-1.7338266874006518e-06,0.0001857324952151958,0.3461147951725732,3.040511951523209,5.524001143437043e-09,6.773015990266434e-09,4.729275515800644e-10,1.0693064972986155e-08,1.1793102706926153e-08
ch17,-8.866611043174e-07,0.00018028656985658883,0.11595570715109853,2.0009345891328847,3.1643350374937897e-09,2.311617735730146e-09,1.1767477682929854e-10,8.304814903157666e-09,1.860574191636196e-08
